"soundLevel","status"
"54.27044480978994","LobbyRMS"
"50.6968912155943","LobbyRMS"
"45.031198763170934","LobbyRMS"
"58.065344827588014","LobbyRMS"
"60.88138038589766","LobbyRMS"
"58.30396843335492","LobbyRMS"
"49.665455781684386","LobbyRMS"
"47.99434302564178","LobbyRMS"
"45.73744584007568","LobbyRMS"
"46.58691239071425","LobbyRMS"
"45.80214596743237","LobbyRMS"
"47.32751189361491","LobbyRMS"
"45.80228511556608","LobbyRMS"
"40.12307374634444","LobbyRMS"
"42.03629215656133","LobbyRMS"
"45.53341194913338","LobbyRMS"
"50.973989568319226","LobbyRMS"
"47.809753672616964","LobbyRMS"
"45.08282938463144","LobbyRMS"
"43.200187485780276","LobbyRMS"
"47.757944460881816","LobbyRMS"
"51.97141727580218","LobbyRMS"
"52.33051008824219","LobbyRMS"
"53.35279637564619","LobbyRMS"
"53.03009262862987","LobbyRMS"
"50.507739029887375","LobbyRMS"
"45.065829253007266","LobbyRMS"
"42.69495158356419","LobbyRMS"
"41.64569275155661","LobbyRMS"
"49.48510119436858","LobbyRMS"
"52.34032671120807","LobbyRMS"
"49.51481106137504","LobbyRMS"
"49.75174677896058","LobbyRMS"
"49.84921943963872","LobbyRMS"
"46.98023671035709","LobbyRMS"
"42.97293027230082","LobbyRMS"
"43.482128030668406","LobbyRMS"
"45.754069762408136","LobbyRMS"
"46.90570974942122","LobbyRMS"
"46.86318921778519","LobbyRMS"
"47.01169082561623","LobbyRMS"
"46.89936824688844","LobbyRMS"
"42.43706328371803","LobbyRMS"
"41.91776539063771","LobbyRMS"
"40.16022115066086","LobbyRMS"
"38.6257042001329","LobbyRMS"
"37.547197261184095","LobbyRMS"
"36.277921636509035","LobbyRMS"
"37.81893593344668","LobbyRMS"
"35.67947180063281","LobbyRMS"
"39.75492122998896","LobbyRMS"
"39.89634894301601","LobbyRMS"
"36.49696442707866","LobbyRMS"
"38.56026378565407","LobbyRMS"
"38.9228204312637","LobbyRMS"
"44.48699920389642","LobbyRMS"
"45.92688865215251","LobbyRMS"
"40.48656463808773","LobbyRMS"
"38.06899049693399","LobbyRMS"
"41.531265672246434","LobbyRMS"
"42.24499172491646","LobbyRMS"
"37.394709774654494","LobbyRMS"
"42.21333737551587","LobbyRMS"
"44.29768298352211","LobbyRMS"
"39.65628455870376","LobbyRMS"
"42.294831597754836","LobbyRMS"
"39.62779290219186","LobbyRMS"
"38.804107187747064","LobbyRMS"
"38.743835068582385","LobbyRMS"
"40.78752394773321","LobbyRMS"
"40.70856738328774","LobbyRMS"
"38.25216101194063","LobbyRMS"
"41.2619522611785","LobbyRMS"
"35.05277724386181","LobbyRMS"
"35.11682348871484","LobbyRMS"
"36.67051818739451","LobbyRMS"
"39.83861578964434","LobbyRMS"
"36.1209769571497","LobbyRMS"
"33.95694884551992","LobbyRMS"
"36.39300071813197","LobbyRMS"
"35.446396183836875","LobbyRMS"
"38.10559344865827","LobbyRMS"
"42.66550929728634","LobbyRMS"
"50.19898993386592","LobbyRMS"
"49.72826952087806","LobbyRMS"
"48.10782600757415","LobbyRMS"
"46.76171499661208","LobbyRMS"
"42.38372231040512","LobbyRMS"
"39.199106046448314","LobbyRMS"
"37.930123700484664","LobbyRMS"
"39.21836794674151","LobbyRMS"
"38.96449137846578","LobbyRMS"
"42.7945376468427","LobbyRMS"
"41.49090354902599","LobbyRMS"
"38.8960630227554","LobbyRMS"
"41.569102980240444","LobbyRMS"
"50.816120637828206","LobbyRMS"
"51.788623141942054","LobbyRMS"
"48.19710902214007","LobbyRMS"
"44.14186128666586","LobbyRMS"
"41.354272264218054","LobbyRMS"
"36.997181782022295","LobbyRMS"
"43.509594195959636","LobbyRMS"
"42.734159157679244","LobbyRMS"
"43.44990229618366","LobbyRMS"
"43.5669309306228","LobbyRMS"
"43.76429097272051","LobbyRMS"
"45.75443006396098","LobbyRMS"
"41.29438496287709","LobbyRMS"
"40.75157027623902","LobbyRMS"
"39.5481892410741","LobbyRMS"
"35.87218843591105","LobbyRMS"
"45.0127787428721","LobbyRMS"
"44.95668438020101","LobbyRMS"
"43.27036047366602","LobbyRMS"
"44.464788548339534","LobbyRMS"
"42.8312474304412","LobbyRMS"
"41.89893242262537","LobbyRMS"
"37.8241159200759","LobbyRMS"
"36.7473236262948","LobbyRMS"
"39.05714737609716","LobbyRMS"
"40.60150201559004","LobbyRMS"
"40.68835251752692","LobbyRMS"
"42.0274058464124","LobbyRMS"
"38.32174231333928","LobbyRMS"
"39.35503920119489","LobbyRMS"
"43.31129740218849","LobbyRMS"
"45.17518827694117","LobbyRMS"
"43.52825566699975","LobbyRMS"
"43.64835892984447","LobbyRMS"
"43.07374594310401","LobbyRMS"
"46.1036933857879","LobbyRMS"
"55.81773859653982","LobbyRMS"
"49.156378519405564","LobbyRMS"
"47.14831171224636","LobbyRMS"
"39.51193276529182","LobbyRMS"
"41.14800654779751","LobbyRMS"
"41.455191848214135","LobbyRMS"
"37.34280270089427","LobbyRMS"
"37.85559492030531","LobbyRMS"
"38.980750270317074","LobbyRMS"
"36.93209459965273","LobbyRMS"
"34.325897684630924","LobbyRMS"
"37.332527650572224","LobbyRMS"
"34.20969861070737","LobbyRMS"
"38.443099242480784","LobbyRMS"
"37.120051594948016","LobbyRMS"
"36.185898092518656","LobbyRMS"
"36.6555460893738","LobbyRMS"
"38.16006062517414","LobbyRMS"
"44.17108829470151","LobbyRMS"
"45.64461284813647","LobbyRMS"
"47.69906167642841","LobbyRMS"
"45.01024849952428","LobbyRMS"
"37.35998507218186","LobbyRMS"
"35.13201467759907","LobbyRMS"
"34.83400060715982","LobbyRMS"
"36.3156662627753","LobbyRMS"
"35.385069697217354","LobbyRMS"
"38.837399310447736","LobbyRMS"
"39.29645394338918","LobbyRMS"
"38.18040222740305","LobbyRMS"
"37.45963304571489","LobbyRMS"
"37.64449641025898","LobbyRMS"
"36.92052675554639","LobbyRMS"
"37.74667767918712","LobbyRMS"
"40.34736214854867","LobbyRMS"
"44.35141706027837","LobbyRMS"
"45.86276028463318","LobbyRMS"
"46.80459489795273","LobbyRMS"
"46.991193691638315","LobbyRMS"
"43.01260144675555","LobbyRMS"
"45.10179436200214","LobbyRMS"
"45.03270264587895","LobbyRMS"
"43.755432377069894","LobbyRMS"
"49.80558053660437","LobbyRMS"
"54.57623727135351","LobbyRMS"
"56.71605872255536","LobbyRMS"
"56.59903055068194","LobbyRMS"
"56.20965694820889","LobbyRMS"
"47.31990662890868","LobbyRMS"
"44.00013827072401","LobbyRMS"
"45.25756838690714","LobbyRMS"
"45.32436611298213","LobbyRMS"
"52.67644472355296","LobbyRMS"
"52.017208253319765","LobbyRMS"
"49.939169847144356","LobbyRMS"
"51.269438324536466","LobbyRMS"
"50.683220214150204","LobbyRMS"
"48.21294903470181","LobbyRMS"
"44.377117405674355","LobbyRMS"
"45.412200595740515","LobbyRMS"
"44.01002093214725","LobbyRMS"
"42.3665001636256","LobbyRMS"
"40.41835852661964","LobbyRMS"
"43.80071190263516","LobbyRMS"
"43.472735137113695","LobbyRMS"
"45.035665219464306","LobbyRMS"
"44.940050402983154","LobbyRMS"
"42.64270091899518","LobbyRMS"
"40.402686360548124","LobbyRMS"
"38.59460107079564","LobbyRMS"
"34.65469408904389","LobbyRMS"
"38.8006181073835","LobbyRMS"
"37.92692023719931","LobbyRMS"
"37.47325003439815","LobbyRMS"
"35.33882726322055","LobbyRMS"
"40.68579204941188","LobbyRMS"
"44.14964343574813","LobbyRMS"
"42.455324273008905","LobbyRMS"
"41.69275731553674","LobbyRMS"
"38.722493974335805","LobbyRMS"
"40.705074245901166","LobbyRMS"
"44.50571016132111","LobbyRMS"
"41.056372345760074","LobbyRMS"
"37.38051520456078","LobbyRMS"
"35.78114287475351","LobbyRMS"
"39.7001344963232","LobbyRMS"
"40.622543184787396","LobbyRMS"
"38.96153179964075","LobbyRMS"
"39.64306413947941","LobbyRMS"
"39.38586171401775","LobbyRMS"
"37.77639465410864","LobbyRMS"
"38.523198485219154","LobbyRMS"
"40.46149484910404","LobbyRMS"
"41.76010160561348","LobbyRMS"
"42.66852125617691","LobbyRMS"
"44.291015239886136","LobbyRMS"
"42.489306638702594","LobbyRMS"
"44.36586431630961","LobbyRMS"
"47.49264853624502","LobbyRMS"
"49.09507263643535","LobbyRMS"
"46.93507658374019","LobbyRMS"
"46.617264863233274","LobbyRMS"
"48.62447067627227","LobbyRMS"
"47.21312786741712","LobbyRMS"
"53.049546779379256","LobbyRMS"
"55.23107263156244","LobbyRMS"
"41.63115348993308","LobbyRMS"
"40.66861037087186","LobbyRMS"
"37.646981888811275","LobbyRMS"
"48.88550143415247","LobbyRMS"
"54.21937134678196","LobbyRMS"
"55.416659303945416","LobbyRMS"
"50.0835924048773","LobbyRMS"
"45.9569075478573","LobbyRMS"
"41.26630542736203","LobbyRMS"
"41.491353642885876","LobbyRMS"
"42.72385494726845","LobbyRMS"
"40.58812302106247","LobbyRMS"
"37.23528783749042","LobbyRMS"
"35.360388366979734","LobbyRMS"
"34.08496347085996","LobbyRMS"
"36.26305073097397","LobbyRMS"
"42.88828885578728","LobbyRMS"
"46.9542629849785","LobbyRMS"
"45.30210357263446","LobbyRMS"
"46.061258547315404","LobbyRMS"
"47.34211386490108","LobbyRMS"
"44.18026403265836","LobbyRMS"
"42.15530888978223","LobbyRMS"
"48.053616143827384","LobbyRMS"
"49.2690426753399","LobbyRMS"
"49.65294546248856","LobbyRMS"
"45.84576700301071","LobbyRMS"
"43.615127745548385","LobbyRMS"
"44.712705620716804","LobbyRMS"
"42.559727678832736","LobbyRMS"
"39.83536434004765","LobbyRMS"
"38.38963894132657","LobbyRMS"
"38.94022761227027","LobbyRMS"
"41.52515276587281","LobbyRMS"
"40.34996415904151","LobbyRMS"
"38.59674123947302","LobbyRMS"
"40.05647291746452","LobbyRMS"
"41.14081135428005","LobbyRMS"
"37.87631747509081","LobbyRMS"
"38.1887975110002","LobbyRMS"
"37.26289664128916","LobbyRMS"
"35.82599061345237","LobbyRMS"
"34.05977655073232","LobbyRMS"
"37.15601879428619","LobbyRMS"
"38.890636947084865","LobbyRMS"
"40.360895282202506","LobbyRMS"
"41.183882285924845","LobbyRMS"
"42.363885495269464","LobbyRMS"
"39.85278030149181","LobbyRMS"
"40.73752278277229","LobbyRMS"
"39.8738849377497","LobbyRMS"
"41.24763583918572","LobbyRMS"
"43.17268369605948","LobbyRMS"
"42.09216774529314","LobbyRMS"
"40.04131698059481","LobbyRMS"
"38.25113084932475","LobbyRMS"
"38.891607090341836","LobbyRMS"
"36.315095614191335","LobbyRMS"
"37.05246469368278","LobbyRMS"
"35.88281776053305","LobbyRMS"
"40.15239053975778","LobbyRMS"
"42.304947234591104","LobbyRMS"
"40.26570926599109","LobbyRMS"
"42.73390966949249","LobbyRMS"
"44.29231551171498","LobbyRMS"
"46.770820508467544","LobbyRMS"
"46.47682766089996","LobbyRMS"
"47.75112941706017","LobbyRMS"
"48.83860308194118","LobbyRMS"
"49.45510725377974","LobbyRMS"
"46.1409209152735","LobbyRMS"
"39.113969209822535","LobbyRMS"
"38.81518391459097","LobbyRMS"
"39.62657472243611","LobbyRMS"
"48.16055089470292","LobbyRMS"
"52.822300946842255","LobbyRMS"
"54.68530429010148","LobbyRMS"
"49.14221474141324","LobbyRMS"
"48.17375773636424","LobbyRMS"
"46.07568524782766","LobbyRMS"
"46.03126349972881","LobbyRMS"
"42.27970917294942","LobbyRMS"
"41.576082074059386","LobbyRMS"
"47.60227081174499","LobbyRMS"
"46.626183674231356","LobbyRMS"
"43.73735372236875","LobbyRMS"
"44.710295398991505","LobbyRMS"
"44.62295203487162","LobbyRMS"
"42.0672839750864","LobbyRMS"
"36.73414049172975","LobbyRMS"
"38.179630944196916","LobbyRMS"
"36.978094316084636","LobbyRMS"
"34.76599561932111","LobbyRMS"
"36.56167478081477","LobbyRMS"
"35.423638800101465","LobbyRMS"
"35.7852370980676","LobbyRMS"
"35.238978014953794","LobbyRMS"
"33.99895354084077","LobbyRMS"
"35.844650652612515","LobbyRMS"
"34.839654240184984","LobbyRMS"
"37.63174912882124","LobbyRMS"
"35.95462635729977","LobbyRMS"
"35.2074342573496","LobbyRMS"
"36.26308682871105","LobbyRMS"
"33.3356927672624","LobbyRMS"
"34.660684478805564","LobbyRMS"
"34.08373143728469","LobbyRMS"
"34.713822560538375","LobbyRMS"
"33.10338112806921","LobbyRMS"
"34.65554206862187","LobbyRMS"
"37.535672010144225","LobbyRMS"
"36.76487842447891","LobbyRMS"
"33.518166820846005","LobbyRMS"
"32.490396732899285","LobbyRMS"
"36.593385732887576","LobbyRMS"
"37.5501505922895","LobbyRMS"
"38.87813711583718","LobbyRMS"
"43.623785687007924","LobbyRMS"
"43.20625576675344","LobbyRMS"
"44.02707809751337","LobbyRMS"
"45.708624596235836","LobbyRMS"
"45.31135996410585","LobbyRMS"
"41.32254059640063","LobbyRMS"
"37.65755551599505","LobbyRMS"
"36.81706455101407","LobbyRMS"
"35.41282261433828","LobbyRMS"
"35.092156526497945","LobbyRMS"
"34.43138256606409","LobbyRMS"
"36.754328273447356","LobbyRMS"
"38.17799248021997","LobbyRMS"
"34.39468389654489","LobbyRMS"
"36.97661759499296","LobbyRMS"
"35.21527788663897","LobbyRMS"
"35.94702378841168","LobbyRMS"
"32.70088083670274","LobbyRMS"
"32.78179996460733","LobbyRMS"
"35.272914832909954","LobbyRMS"
"38.37799951415519","LobbyRMS"
"37.41510755584794","LobbyRMS"
"37.477612781844286","LobbyRMS"
"36.00158766318485","LobbyRMS"
"34.199692941793536","LobbyRMS"
"35.905889020094996","LobbyRMS"
"40.008182808784746","LobbyRMS"
"37.96426070659439","LobbyRMS"
"35.77000535229499","LobbyRMS"
"36.556474505679304","LobbyRMS"
"35.80998438324299","LobbyRMS"
"36.58782881234947","LobbyRMS"
"34.654060900433834","LobbyRMS"
"38.42841466170346","LobbyRMS"
"38.82205361175862","LobbyRMS"
"38.5963381338799","LobbyRMS"
"37.369203776301106","LobbyRMS"
"35.89771632518738","LobbyRMS"
"35.86001058147313","LobbyRMS"
"40.28773891417614","LobbyRMS"
"41.035884706456734","LobbyRMS"
"38.42602414706511","LobbyRMS"
"43.93887719766362","LobbyRMS"
"39.94489686647881","LobbyRMS"
"41.75657992597931","LobbyRMS"
"38.527977258926526","LobbyRMS"
"40.002243840555806","LobbyRMS"
"39.83554934696237","LobbyRMS"
"40.366000482991964","LobbyRMS"
"40.33760718176458","LobbyRMS"
"41.45004737602969","LobbyRMS"
"43.55879877071851","LobbyRMS"
"44.11620955294518","LobbyRMS"
"42.14095415121467","LobbyRMS"
"45.014155872578854","LobbyRMS"
"46.88416762796687","LobbyRMS"
"44.679111089216775","LobbyRMS"
"46.91701967888058","LobbyRMS"
"45.03290337269472","LobbyRMS"
"46.64939342240683","LobbyRMS"
"48.40193188792486","LobbyRMS"
"45.11535890826238","LobbyRMS"
"43.784216791693424","LobbyRMS"
"42.46203330548272","LobbyRMS"
"40.924810457268876","LobbyRMS"
"40.76575026095132","LobbyRMS"
"41.0050381817383","LobbyRMS"
"41.73443735628983","LobbyRMS"
"39.82681724356371","LobbyRMS"
"41.244265270195235","LobbyRMS"
"38.13715694445853","LobbyRMS"
"37.199088009487326","LobbyRMS"
"34.497609506151065","LobbyRMS"
"36.5611355604067","LobbyRMS"
"39.33160130913144","LobbyRMS"
"38.075374062812486","LobbyRMS"
"38.8435521078998","LobbyRMS"
"37.97802665545704","LobbyRMS"
"35.51575308466207","LobbyRMS"
"36.32657736981379","LobbyRMS"
"38.276130711414254","LobbyRMS"
"38.25681906549743","LobbyRMS"
"36.02669018365894","LobbyRMS"
"33.93579315887254","LobbyRMS"
"35.94937407568962","LobbyRMS"
"40.27456957505329","LobbyRMS"
"41.11729839850592","LobbyRMS"
"39.308320728482414","LobbyRMS"
"37.60585619516085","LobbyRMS"
"38.42356402816419","LobbyRMS"
"39.110287417103486","LobbyRMS"
"38.12414571251231","LobbyRMS"
"39.30891749395677","LobbyRMS"
"37.68607176548366","LobbyRMS"
"36.035034004693216","LobbyRMS"
"37.4836945004069","LobbyRMS"
"38.85694862064326","LobbyRMS"
"39.62750641112914","LobbyRMS"
"38.90947323747215","LobbyRMS"
"40.15759124745878","LobbyRMS"
"38.37860083208645","LobbyRMS"
"35.858707714303485","LobbyRMS"
"37.9633361811252","LobbyRMS"
"37.058961041651926","LobbyRMS"
"38.33528337285895","LobbyRMS"
"37.07639027072099","LobbyRMS"
"37.20267217346488","LobbyRMS"
"32.60494365522997","LobbyRMS"
"33.749551650078246","LobbyRMS"
"38.27439196025956","LobbyRMS"
"34.811536297881446","LobbyRMS"
"40.49006822291287","LobbyRMS"
"39.029374906256635","LobbyRMS"
"37.29823568159925","LobbyRMS"
"37.34407560251216","LobbyRMS"
"35.92255282206992","LobbyRMS"
"37.87070361982457","LobbyRMS"
"37.7645827791478","LobbyRMS"
"39.478635605127224","LobbyRMS"
"43.80157022202942","LobbyRMS"
"44.84088926155289","LobbyRMS"
"44.089511019351036","LobbyRMS"
"38.174814420571195","LobbyRMS"
"50.155055023021156","LobbyRMS"
"49.652658053121115","LobbyRMS"
"54.22409545243679","LobbyRMS"
"49.70825127932759","LobbyRMS"
"41.1070410783998","LobbyRMS"
"43.95980046059117","LobbyRMS"
"43.68053894801504","LobbyRMS"
"42.041652546477145","LobbyRMS"
"41.673250668568244","LobbyRMS"
"42.40601503993369","LobbyRMS"
"41.821233026038605","LobbyRMS"
"43.28373231700654","LobbyRMS"
"42.29538664048267","LobbyRMS"
"39.371353338023546","LobbyRMS"
"42.03136086869911","LobbyRMS"
"43.566165268970565","LobbyRMS"
"44.543709610306486","LobbyRMS"
"44.7555588163233","LobbyRMS"
"45.13823272699744","LobbyRMS"
"46.06610159347612","LobbyRMS"
"42.93197020917705","LobbyRMS"
"44.4297721523263","LobbyRMS"
"46.97942973780863","LobbyRMS"
"50.53320564812682","LobbyRMS"
"43.77165045974485","LobbyRMS"
"45.004407100868754","LobbyRMS"
"45.99509604469894","LobbyRMS"
"45.96760354851525","LobbyRMS"
"47.80296577099593","LobbyRMS"
"48.40183654125573","LobbyRMS"
"40.90221669101492","LobbyRMS"
"42.450199322319634","LobbyRMS"
"34.532538218800696","LobbyRMS"
"36.53901484877703","LobbyRMS"
"37.340193181097064","LobbyRMS"
"36.878423627963556","LobbyRMS"
"43.568678163443636","LobbyRMS"
"40.36356565135205","LobbyRMS"
"42.46559549159385","LobbyRMS"
"40.612126697069925","LobbyRMS"
"41.0433144095461","LobbyRMS"
"41.22482877045841","LobbyRMS"
"42.26974676842694","LobbyRMS"
"46.517195892481844","LobbyRMS"
"44.17077727594493","LobbyRMS"
"47.99838566093545","LobbyRMS"
"51.966160167095545","LobbyRMS"
"50.803671776044965","LobbyRMS"
"52.628447409427686","LobbyRMS"
"54.06177971001586","LobbyRMS"
"54.72819670799343","LobbyRMS"
"49.69675309951856","LobbyRMS"
"52.86990421900157","LobbyRMS"
"52.99173282911299","LobbyRMS"
"47.84998731712249","LobbyRMS"
"49.75186407328134","LobbyRMS"
"50.010549692999795","LobbyRMS"
"45.55604363846666","LobbyRMS"
"38.64018549548565","LobbyRMS"
"38.32072602875694","LobbyRMS"
"39.03580835490282","LobbyRMS"
"40.98055987185942","LobbyRMS"
"39.88125393563084","LobbyRMS"
"39.79247566293878","LobbyRMS"
"41.682202524198004","LobbyRMS"
"46.618445069092985","LobbyRMS"
"45.91873327340095","LobbyRMS"
"46.31996590732824","LobbyRMS"
"46.288045840132106","LobbyRMS"
"47.49020978606922","LobbyRMS"
"39.96089745761848","LobbyRMS"
"38.498379288556755","LobbyRMS"
"35.78524157541107","LobbyRMS"
"36.03322866436177","LobbyRMS"
"39.415380239720626","LobbyRMS"
"36.72926889140601","LobbyRMS"
"38.4867324133285","LobbyRMS"
"47.09537965778623","LobbyRMS"
"49.4291696757387","LobbyRMS"
"44.47681498636195","LobbyRMS"
"41.24858783438714","LobbyRMS"
"38.45425818317764","LobbyRMS"
"37.608696363119854","LobbyRMS"
"41.18790788882731","LobbyRMS"
"37.336855467195434","LobbyRMS"
"32.524045162672365","LobbyRMS"
"33.5821601164508","LobbyRMS"
"36.39104227855243","LobbyRMS"
"36.052553701952725","LobbyRMS"
"36.21275298459776","LobbyRMS"
"45.314557147986136","LobbyRMS"
"40.25444440965404","LobbyRMS"
"38.023107583608414","LobbyRMS"
"35.67254340340096","LobbyRMS"
"37.87317926109971","LobbyRMS"
"39.6210581374526","LobbyRMS"
"40.323643743105606","LobbyRMS"
"41.65635970934216","LobbyRMS"
"41.7011290552887","LobbyRMS"
"39.749425208506864","LobbyRMS"
"42.255416753354595","LobbyRMS"
"38.9866562994816","LobbyRMS"
"38.92367256108199","LobbyRMS"
"39.71641268199306","LobbyRMS"
"42.15031556258379","LobbyRMS"
"40.90853542556557","LobbyRMS"
"38.91315488812333","LobbyRMS"
"35.78373692816001","LobbyRMS"
"35.460676834144365","LobbyRMS"
"35.87033166336924","LobbyRMS"
"34.420453308569655","LobbyRMS"
"34.25554597951964","LobbyRMS"
"34.073477437808016","LobbyRMS"
"35.50889708672294","LobbyRMS"
"35.69272384340527","LobbyRMS"
"36.94124782927726","LobbyRMS"
"38.791140314969994","LobbyRMS"
"39.51563275629577","LobbyRMS"
"38.87671574964467","LobbyRMS"
"45.319152375911436","LobbyRMS"
"45.7344973825773","LobbyRMS"
"44.91093350925189","LobbyRMS"
"42.961939520593035","LobbyRMS"
"44.21182241167763","LobbyRMS"
"39.9366833413724","LobbyRMS"
"44.3557339466272","LobbyRMS"
"46.04002121350905","LobbyRMS"
"49.56456827208379","LobbyRMS"
"42.85338471707873","LobbyRMS"
"45.134207117931794","LobbyRMS"
"49.37103020423228","LobbyRMS"
"39.914261429720995","LobbyRMS"
"38.3771910539255","LobbyRMS"
"37.958482583988854","LobbyRMS"
"44.740109891123645","LobbyRMS"
"49.12245644407915","LobbyRMS"
"46.717081463959346","LobbyRMS"
"47.40836299490801","LobbyRMS"
"45.99226880924552","LobbyRMS"
"48.04909268652337","LobbyRMS"
"47.33279038831385","LobbyRMS"
"46.64173616865127","LobbyRMS"
"50.70626075719798","LobbyRMS"
"49.60338254837653","LobbyRMS"
"48.232997080685834","LobbyRMS"
"49.23202151634838","LobbyRMS"
"50.84332603110454","LobbyRMS"
"47.602640590964576","LobbyRMS"
"46.40464006144512","LobbyRMS"
"46.44824065504923","LobbyRMS"
"45.01058887604349","LobbyRMS"
"44.45474425761293","LobbyRMS"
"43.6249270936721","LobbyRMS"
"42.578684247302945","LobbyRMS"
"43.490292492014795","LobbyRMS"
"46.00262564371848","LobbyRMS"
"45.95262486255733","LobbyRMS"
"49.80549395802742","LobbyRMS"
"48.61514622231164","LobbyRMS"
"47.46611578844243","LobbyRMS"
"45.75363591787047","LobbyRMS"
"45.1006392229787","LobbyRMS"
"42.78831095603037","LobbyRMS"
"40.322494107218446","LobbyRMS"
"35.98526769882608","LobbyRMS"
"36.149021571588705","LobbyRMS"
"34.93404675851401","LobbyRMS"
"37.936460795563306","LobbyRMS"
"37.71850625577907","LobbyRMS"
"41.00640683376969","LobbyRMS"
"43.7663383473227","LobbyRMS"
"42.65507017084459","LobbyRMS"
"42.82811806253272","LobbyRMS"
"43.356887619939044","LobbyRMS"
"45.47735584058272","LobbyRMS"
"45.75210268338704","LobbyRMS"
"44.11916354111015","LobbyRMS"
"43.80701525360735","LobbyRMS"
"41.45163495674396","LobbyRMS"
"39.69917462545415","LobbyRMS"
"41.45998964149996","LobbyRMS"
"40.580790304062674","LobbyRMS"
"38.72512042609361","LobbyRMS"
"35.05679799639616","LobbyRMS"
"37.16102510138528","LobbyRMS"
"41.817391089837386","LobbyRMS"
"39.14464847328479","LobbyRMS"
"38.273844197791526","LobbyRMS"
"38.72735643750613","LobbyRMS"
"38.719672297121505","LobbyRMS"
"36.81786943352928","LobbyRMS"
"38.323050398430155","LobbyRMS"
"35.89471362979308","LobbyRMS"
"36.297579112592864","LobbyRMS"
"34.54796642072797","LobbyRMS"
"35.71107604206213","LobbyRMS"
"40.22914643740395","LobbyRMS"
"41.569223547167326","LobbyRMS"
"40.58780594630358","LobbyRMS"
"44.09157338768784","LobbyRMS"
"40.615442138717555","LobbyRMS"
"43.93730016461429","LobbyRMS"
"45.91786699550737","LobbyRMS"
"42.01252420745389","LobbyRMS"
"42.97911670821557","LobbyRMS"
"45.784954120595074","LobbyRMS"
"42.71084160682337","LobbyRMS"
"45.51685104099562","LobbyRMS"
"47.08061606057929","LobbyRMS"
"44.98290303475577","LobbyRMS"
"43.297067085203125","LobbyRMS"
"46.811688842782644","LobbyRMS"
"50.46301285326757","LobbyRMS"
"50.53713042213623","LobbyRMS"
"52.12333361259234","LobbyRMS"
"52.02606159472771","LobbyRMS"
"47.761714682141786","LobbyRMS"
"42.50291414266188","LobbyRMS"
"41.62036595658912","LobbyRMS"
"44.21354783833428","LobbyRMS"
"49.593631908722585","LobbyRMS"
"49.4366868722662","LobbyRMS"
"48.25548377742877","LobbyRMS"
"43.25192605985702","LobbyRMS"
"41.737887208707356","LobbyRMS"
"42.06508595374809","LobbyRMS"
"34.45586569431097","LobbyRMS"
"36.290586160596845","LobbyRMS"
"33.658665990052896","LobbyRMS"
"35.72439106420381","LobbyRMS"
"36.73605091365313","LobbyRMS"
"41.99080137575038","LobbyRMS"
"48.007163266842824","LobbyRMS"
"47.6577937812867","LobbyRMS"
"44.47889378325243","LobbyRMS"
"40.80426641589662","LobbyRMS"
"42.38274918229271","LobbyRMS"
"40.05665041570184","LobbyRMS"
"36.49498008007444","LobbyRMS"
"39.85586968051733","LobbyRMS"
"41.75479762849851","LobbyRMS"
"42.96773904497885","LobbyRMS"
"43.073822012039805","LobbyRMS"
"42.45657035935634","LobbyRMS"
"41.65759221345264","LobbyRMS"
"43.67865870934547","LobbyRMS"
"42.52658510233112","LobbyRMS"
"42.388602300941","LobbyRMS"
"39.15774008909018","LobbyRMS"
"42.30757169025977","LobbyRMS"
"41.915329915136645","LobbyRMS"
"39.18488426908054","LobbyRMS"
"43.42315404856682","LobbyRMS"
"41.622206609608526","LobbyRMS"
"40.523521106704806","LobbyRMS"
"35.39580821781361","LobbyRMS"
"41.325262126198716","LobbyRMS"
"42.44432722845936","LobbyRMS"
"43.75663471100835","LobbyRMS"
"45.13426017230074","LobbyRMS"
"54.33034358807945","LobbyRMS"
"57.79634403574368","LobbyRMS"
"60.5632954217572","LobbyRMS"
"62.534551088993226","LobbyRMS"
"62.309188586690524","LobbyRMS"
"61.34593953328049","LobbyRMS"
"58.825062522354216","LobbyRMS"
"55.42418975294056","LobbyRMS"
"58.48310727925125","LobbyRMS"
"61.401843288918045","LobbyRMS"
"59.43391411670829","LobbyRMS"
"58.40397369150563","LobbyRMS"
"57.13924286208836","LobbyRMS"
"55.48993495274083","LobbyRMS"
"53.23223658303129","LobbyRMS"
"60.49304454908315","LobbyRMS"
"62.55391739702978","LobbyRMS"
"63.06403980848635","LobbyRMS"
"64.22754430948822","LobbyRMS"
"62.93487085716726","LobbyRMS"
"61.853106073019724","LobbyRMS"
"61.76862685770804","LobbyRMS"
"60.64012250414197","LobbyRMS"
"60.22920380760448","LobbyRMS"
"58.37965022815298","LobbyRMS"
"58.26750995033905","LobbyRMS"
"53.167263340937126","LobbyRMS"
"49.533818521480214","LobbyRMS"
"54.1263500195489","LobbyRMS"
"54.23550701324548","LobbyRMS"
"54.37308818307805","LobbyRMS"
"54.51539173132016","LobbyRMS"
"50.87121930236698","LobbyRMS"
"54.78323416325655","LobbyRMS"
"50.93583926994852","LobbyRMS"
"50.760840514612916","LobbyRMS"
"51.294225037432426","LobbyRMS"
"50.6868886880771","LobbyRMS"
"49.89076609352999","LobbyRMS"
