MagZ,MagY,MagX,AccY,AccX,AccZ,OrientZ,OrientX,OrientY,GyroZ,GyroX,GyroY,Light
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA
-37.32,-20.5919998,-3.444,-0.1072602348,-0.0229843362,9.8296342,-0.266630904,172.469398,0.614053078,-0.00245098363368,0.00129356353263,0.000864913923684,NO-DATA
-37.272,-20.4,-3.46799996,-0.1149216808,-0.038307227,9.8372956,-0.298377412,172.45303,0.58140147,0.000918418906842,-0.00292461785684,-0.00343686675053,NO-DATA
-36.76499925,-20.415,-2.66999995,-0.1053448745,-0.0574608405,9.83538025,-0.32121578,172.444294,0.563713296,-0.000792004349,-0.00373481684,-0.0003664660125,NO-DATA
-36.8279986,-20.568,-2.44799998,-0.0995987904,-0.0306457816,9.8372958,-0.363229058,172.460404,0.535555828,-0.00155719347368,-0.000866965597368,-0.000559370794737,NO-DATA
-37.1039996,-20.5679998,-2.65199996,-0.1149216808,-0.038307227,9.8219728,-0.399430552,172.476062,0.496786726,-0.00220378188278,-0.000870537491667,0.000991012247222,NO-DATA
-37.1399996,-20.1359998,-2.7959999,-0.0995987896,-0.0229843362,9.8296342,-0.444393216,172.489994,0.46758464,0.000114648258947,-0.00376053760263,0.000405153308421,NO-DATA
-37.416,-20.0399998,-3.46799996,-0.1244984885,-0.02873042025,9.83538025,-0.4739640775,172.475445,0.44544545,-0.00145716872722,-0.00249951158889,-0.00172394420389,NO-DATA
-37.308,-20.0279998,-3.42,-0.1225831268,-0.038307227,9.8372956,-0.496036108333,172.455675,0.444778276667,-0.00245741587211,-0.00376053748158,-0.00178110130316,NO-DATA
-37.26,-20.28,-3.04799994,-0.1072602362,-0.0229843362,9.8449574,-0.512128641667,172.43612,0.449839993333,-0.00035884534,-0.00213546054091,-0.00192139555909,NO-DATA
-37.5,-20.496,-3.14399988,-0.0995987896,-0.038307227,9.8143114,-0.52647408,172.424382,0.450006006,-0.00162149504737,-0.00408204556316,-0.00435316550263,NO-DATA
-37.515,-20.28,-3.2849999,-0.137906018,-0.022984336,9.80665,-0.534853372,172.402206,0.451433812,-0.000489227708696,-0.00197127535652,-0.00185378987391,NO-DATA
-37.464,-19.9559992,-2.976,-0.0919373428,-0.0459686722,9.837296,-0.554126748,172.38554,0.453146144,-1.09237e-06,1.07472052632e-05,0.00136967773684,NO-DATA
-37.6199995,-19.96499975,-3.20999995,-0.0842759002,-0.0306457812,9.8296342,-0.56561403,172.362666,0.459970678,0.00253239178737,0.00292360798421,0.00181978905263,NO-DATA
-36.9959994,-20.3639996,-2.78399996,-0.1455674614,-0.0459686724,9.8219728,-0.578320422,172.338762,0.46017905,0.0011627676885,0.002434915661,0.001099611245,NO-DATA
-36.324,-20.2199996,-1.932,-0.0842758996,-0.0229843362,9.8296342,-0.606493254,172.344558,0.46576325,-0.000361180362632,0.00215198875158,0.00497056777895,NO-DATA
-36.24,-20.0519998,-1.728,-0.1302445708,-0.0229843362,9.8372956,-0.624868312,172.3722,0.469933392,-0.00103634719444,0.00468832990444,0.00187337378889,NO-DATA
-36.384,-20.5919998,-2.028,-0.1149216802,-0.0459686724,9.8143114,-0.63807484,172.400492,0.464774366,-0.000774547879048,0.00391262788952,0.00347325902381,NO-DATA
-36.264,-20.9279996,-2.32799998,-0.091937345,-0.0306457816,9.8372956,-0.6301044175,172.3983925,0.4760462825,-3.96723542105e-05,0.00337371911474,0.00233420201053,NO-DATA
-37.02,-21.1499995,-2.01999998333,-0.140459833333,-0.038307227,9.832188,-0.617222506,172.39523,0.4773498,-0.0006698280865,0.003717732797,0.004459369975,NO-DATA
-37.536,-20.8559996,-2.42399992,-0.1053448745,-0.0191536135,9.844957,-0.60587574,172.392386,0.485527206,0.000603343732632,0.00350232245579,0.00259140851053,NO-DATA
-37.5359996,-20.628,-3.33599996,-0.0995987904,-0.0306457816,9.8296344,-0.58941829,172.370341667,0.48274476,-0.000314415559545,0.00447853772636,0.00290999375,NO-DATA
-37.6499995,-20.53499975,-3.4049999,-0.1149216808,-0.0306457816,9.837296,-0.576912692,172.324482,0.4860728,0.00152928767632,0.00248636022758,0.00125393103158,NO-DATA
-37.5239996,-20.2559998,-3.22799992,-0.0995987896,-0.0459686724,9.8219728,-0.562238666,172.285502,0.488995356,-0.00178867461053,0.000120063109053,0.00155614601579,NO-DATA
-37.1879996,-20.1839998,-3.01199998,-0.134075295,-0.038307227,9.844957,-0.55292996,172.25575,0.501231694,-0.000502642527368,0.000248666171579,0.000205812205263,NO-DATA
-37.1159992,-20.2799998,-3.288,-0.114921681,-0.0191536135,9.844957,-0.538378785,172.220808333,0.512942313333,0.000185384645,-0.0017800493406,0.001099604465,NO-DATA
-37.056,-20.3399998,-3.79199994,-0.0861912605,-0.038307227,9.83538025,-0.521130204,172.16129,0.530295256,-0.00031688234,0.000127207888889,-0.000583668433333,NO-DATA
-37.668,-20.3159994,-3.64799992,-0.11492168,-0.038307227,9.8258035,-0.50921738,172.118366,0.5344861,-5.8961446e-05,0.001029930693,-0.0001221257575,NO-DATA
-37.8359996,-20.46,-3.76799992,-0.0893835293333,-0.0255381513333,9.844957,-0.504863068333,172.08616,0.54559871,0.000429730731,0.0001136329722,-0.0017103755125,NO-DATA
-37.416,-20.6279998,-3.40799996,-0.095768067,-0.038307227,9.844957,-0.516917366,172.06262,0.547740594,-0.00191727780421,0.001663301588,0.00155614592368,NO-DATA
-37.4759996,-20.6519998,-3.02399992,-0.095768067,-0.038307227,9.844957,-0.5317276,172.058332,0.5536912,-0.00101705536211,-0.000137143175158,0.00149184435,NO-DATA
-37.344,-20.1719996,-2.92799988,-0.076614454,-0.0191536135,9.844957,-0.545188206,172.058394,0.564934592,-0.00111197679905,-0.000473961174095,-0.00024429892619,NO-DATA
-37.272,-20.2679994,-2.84399992,-0.11492168,-0.038307227,9.8258035,-0.547510624,172.050932,0.578382784,0.0005855016885,0.0008863828986,-0.000259564762,NO-DATA
-37.0559992,-20.16,-2.83199996,-0.11492168,-0.02873042025,9.84495725,-0.557324796,172.041216,0.586316772,-0.00120602998611,-0.000164640188889,0.00141862275667,NO-DATA
-37.0949995,-20.15999975,-2.66999995,-0.102152604667,-0.038307227,9.84495733333,-0.57283812,172.04255,0.603120058,-0.00224200032105,-0.00123990598158,0.00301901822737,NO-DATA
-37.34,-19.9399996667,-3.28,-0.11492168,-0.038307227,9.8296342,-0.587117506,172.042066,0.62187008,-0.0025024218575,-0.0014135202825,0.000122230778,NO-DATA
-37.44,-19.87499975,-3.42,-0.11492168,-0.038307227,9.80665,-0.594791454,172.021986,0.62938606,-0.000377253723684,0.00171796770263,0.00147577940842,NO-DATA
-37.5479996,-20.28,-3.59999988,-0.11492168,-0.02873042025,9.83538025,-0.606265376,171.996726,0.637886686,-0.00100240825833,0.000717720497222,0.000875631173333,NO-DATA
-37.0799992,-20.46,-3.264,-0.1053448735,-0.02873042025,9.83538025,-0.597648532,171.964612,0.631923824,0.000112663221429,0.00122192688095,-0.00145147450667,NO-DATA
-37.3079996,-20.34,-2.89199998,-0.1072602348,-0.038307227,9.8296342,-0.589135738,171.949232,0.625204214,-0.00292284092353,-0.000184603273529,0.00379820226118,NO-DATA
-37.5479992,-20.2919998,-3.35999996,-0.11492168,-0.038307227,9.832188,-0.59610491,171.9436,0.628057405,-0.0032299068,0.000119196034091,0.00178267344636,NO-DATA
-37.0199996,-20.028,-3.168,-0.11492168,-0.038307227,9.80665,-0.596004853333,171.92312,0.62228074,-0.00066982611,0.00066342145,0.001160701563,NO-DATA
-36.9599992,-20.4719998,-3.228,-0.095768067,-0.038307227,9.844957,-0.59678184,171.908392,0.610185534,-0.00122603426632,0.000483375678,0.00141147909237,NO-DATA
-36.9239992,-20.628,-2.89199998,-0.11492168,-0.038307227,9.8258035,-0.59667538,171.90193,0.60182142,-0.000946321252105,0.00185621291963,-0.000517567376579,NO-DATA
-36.8399996,-20.5079998,-1.58399996,-0.1053448735,-0.0191536135,9.8353805,-0.587469978,171.908244,0.590937786,0.000857338756,0.0004190720882,-0.002199054215,NO-DATA
-36.4079996,-20.5079998,-1.05599996,-0.11492168,-0.038307227,9.8296342,-0.584418582,171.954336,0.588777062,0.000278471247143,-0.00117208628786,-0.000287918680238,NO-DATA
-36.0239996,-20.9159996,-1.2719999,-0.11492168,-0.038307227,9.81622675,-0.580669302,171.994424,0.593276774,-0.00017470199,-0.000458644838737,-0.00135348809921,NO-DATA
-36.4319996,-20.3279998,-1.85999996,-0.1072602356,-0.0229843362,9.8296346,-0.581123838,172.036344,0.589419416,0.000789822147895,0.000570180889,-0.00167499618342,NO-DATA
-37.1999992,-20.292,-2.68799994,-0.0995987904,-0.0459686724,9.8372958,-0.560459802,172.038192,0.586084664,0.0004297330825,0.0011521104291,-0.00171036193,NO-DATA
-37.128,-20.808,-2.97599998,-0.1244984875,-0.0574608405,9.84495725,-0.53872626,172.029602,0.585734572,-0.00105961455095,-0.000241244015143,-0.000346096079524,NO-DATA
-37.2449995,-20.58,-3.074999925,-0.0995987902,-0.0153228908,9.8372958,-0.50579421,172.01309,0.590447024,0.0010405983935,-0.0005583121527,-0.000794064185,NO-DATA
-37.515,-20.445,-2.984999975,-0.1213062195,-0.031922689,9.82580366667,-0.476995572,171.992968,0.595161904,0.00123993338526,-0.00142316886411,-0.00630471154211,NO-DATA
-37.365,-20.565,-3.2099999,-0.11492168025,-0.038307227,9.8258035,-0.436343176,171.974232,0.596478894,-0.000200422847368,0.000685920958421,-0.000208917231579,NO-DATA
-37.185,-20.29499925,-3.225,-0.0766144544,-0.0459686724,9.8296342,-0.417818214,171.94994,0.588841538,-0.00169222053684,-0.000542245987895,0.00136004657895,NO-DATA
-37.452,-20.1119994,-2.99999994,-0.143652101,-0.038307227,9.83538025,-0.387822893333,171.932821667,0.593136621667,-0.00158612287,-0.003673734069,-0.002321220273,NO-DATA
-37.2959996,-20.0639998,-3.264,-0.0995987896,-0.038307227,9.8449574,-0.352445684,171.91488,0.600573042,-0.00269246770556,-0.00269634973333,2.04298944444e-05,NO-DATA
-37.32,-20.148,-3.516,-0.0995987904,-0.0459686724,9.8602804,-0.316030174,171.889244,0.598138992,-0.000210221671429,-0.00243455024571,-0.0060009560381,NO-DATA
-37.0799992,-20.1119996,-2.99999992,-0.1149216808,-0.0306457816,9.8372958,-0.279758704,171.863462,0.603193418,-0.00147073721667,-0.00188186252111,-0.00249090487222,NO-DATA
-37.1279992,-20.22,-3.11999996,-0.0861912605,-0.02873042025,9.854534,-0.247979112,171.858454,0.605557228,-0.00227093496316,-0.00189257952,0.000588427331579,NO-DATA
-37.296,-20.5679998,-3.26399992,-0.1302445728,-0.0306457816,9.8372956,-0.228640206667,171.841261667,0.601831246667,6.321321e-05,-0.0022687439285,-0.002382306899,NO-DATA
-37.0799996,-20.484,-2.53199996,-0.114921681,-0.04788403375,9.8258035,-0.211597142,171.837948,0.604680968,-0.00207803015263,-0.00234269076632,0.00161725303789,NO-DATA
-37.1759996,-20.4239998,-2.9759999,-0.1072602356,-0.0229843362,9.8296342,-0.198790332,171.839056,0.603197778,-0.000452628516667,-0.000388636582222,-0.00215153557778,NO-DATA
-37.4999996,-20.0159996,-3.31199992,-0.127690756667,-0.038307227,9.832188,-0.170734901667,171.824451667,0.592865128333,-0.00154724960455,-0.000885968107727,-0.000860697845,NO-DATA
-37.29,-20.09999975,-3.3599999,-0.091937345,-0.0229843362,9.8296342,-0.161642442,171.808428,0.588399394,0.001468203489,-0.001352451235,0.0047648119055,NO-DATA
-37.0799992,-20.508,-3.05999998,-0.1149216808,-0.0306457816,9.8372958,-0.14378498,171.79354,0.5863117,0.000959149093778,-0.00142711253333,6.11495788889e-05,NO-DATA
-37.275,-20.36999975,-3.09,-0.0995987902,-0.038307227,9.8296344,-0.1206485512,171.79012,0.575976972,-0.0007919980006,-0.000252893795,0.00262678374,NO-DATA
-37.0049995,-20.3099995,-3.135,-0.0995987896,-0.038307227,9.8296342,-0.107056401,171.790874,0.578937432,-0.000444769301053,-0.00280245244737,0.00276181705842,NO-DATA
-36.683999,-20.1479998,-3.14399996,-0.1244984875,-0.038307227,9.8258035,-0.0949228083333,171.786208333,0.586372518333,0.000551905540545,-0.00379035895,0.00161607938727,NO-DATA
-37.044,-20.6399998,-2.86799996,-0.102152604667,-0.0255381513333,9.85772666667,-0.096605561,171.788876,0.590221334,0.000326849968,-0.00344546836842,0.00366203961684,NO-DATA
-37.1159996,-20.1839998,-2.97599988,-0.11492168,-0.0306457816,9.8372958,-0.1182751772,171.81102,0.585720024,-0.000637674158526,-0.00222373788947,0.00436935743737,NO-DATA
-37.3649995,-19.965,-3.2549999,-0.1053448735,-0.02873042025,9.84495725,-0.126627306667,171.81996,0.576491016667,0.001802724928,-0.000680499542857,0.00221372240048,NO-DATA
-37.2839996,-20.304,-2.99999996,-0.0995987896,-0.0306457816,9.8372956,-0.135018474,171.813828,0.55723315,0.0031175396898,-0.00092484552,0.0007331014515,NO-DATA
-36.516,-20.796,-2.79599992,-0.095768067,-0.0191536135,9.8258035,-0.141365118333,171.817718333,0.539100468333,0.00111132918032,-0.00114346922632,0.00224740489737,NO-DATA
-36.2039992,-20.7959994,-2.60399998,-0.102152604667,-0.0255381513333,9.844957,-0.16371745,171.83788,0.524362826,-0.00148140504333,0.00030561997619,-0.00248411962095,NO-DATA
-36.1649995,-20.38499975,-1.964999975,-0.1053448735,-0.038307227,9.8258035,-0.169732412,171.869124,0.506491912,-0.00221628058789,-0.00202760963158,-0.00149816174053,NO-DATA
-35.9759996,-20.3879998,-2.01599994,-0.1072602356,-0.0229843362,9.8372956,-0.184351162,171.908012,0.500393196,0.00022718051,-0.00241341923684,-0.00291279700368,NO-DATA
-36.1919988,-20.4239998,-2.88,-0.11492168,-0.04788403375,9.83538025,-0.195795168,171.937264,0.489834064,-0.00266639178263,-0.000998783989474,-0.00136955841421,NO-DATA
-36.7199988,-20.1719998,-3.05999992,-0.11492168,-0.02873042025,9.83538025,-0.211241035,171.956423333,0.47632152,-0.000930248410526,-0.00132029191053,-0.00246268583737,NO-DATA
-36.9959992,-20.1839998,-3.492,-0.102152604667,-0.038307227,9.844957,-0.21365729,171.946824,0.478124584,0.0001242979845,-0.00281851936,-0.0029931740635,NO-DATA
-36.8399992,-20.4839996,-3.25199996,-0.11492168,-0.0191536135,9.844957,-0.215776252,171.927332,0.490093396,-0.00112315324474,-0.00254202235263,-0.00368441606526,NO-DATA
-37.0199984,-20.7599998,-2.89199996,-0.11492168,-0.038307227,9.844957,-0.21789117,171.930076,0.501255284,-0.00093024842,-0.00228481605789,-0.00323430496368,NO-DATA
-37.416,-20.6639998,-3.54,-0.11492168,-0.0255381513333,9.844957,-0.2266152,171.922873333,0.51213316,0.000668523339091,-0.00151904221818,-0.00174367692,NO-DATA
-37.26,-20.865,-2.969999925,-0.11492168,-0.038307227,9.80665,-0.226041794,171.90031,0.5149229,6.32113257895e-05,-0.00103736521789,-0.00359439337895,NO-DATA
-36.7919986,-20.3999998,-2.55599998,-0.11492168,-0.0191536135,9.83538025,-0.233108741667,171.911078333,0.517530225,-0.0016472122,-0.000863752735,0.002565703515,NO-DATA
-37.0199996,-20.1239996,-2.95199996,-0.11492168,-0.0255381513333,9.844957,-0.240280942,171.92436,0.522319998,-0.00170829873,0.000113631479,0.002443530445,NO-DATA
-37.356,-20.4239998,-3.15599992,-0.1072602348,-0.0306457816,9.8372956,-0.241267414,171.922014,0.526877088,0.00012429702,-0.000680493219,0.000549848095,NO-DATA
-37.404,-20.6399998,-3.59999996,-0.11492168,-0.038307227,9.844957,-0.237882951667,171.90368,0.534624456667,2.46295578947e-05,-0.00150033874105,0.00147257627368,NO-DATA
-37.41,-20.205,-3.6149999,-0.102152604667,-0.038307227,9.84495733333,-0.247735712,171.88594,0.537345146,-3.96720684211e-05,0.000557312548421,0.00205129067895,NO-DATA
-37.32,-20.8439998,-3.52799988,-0.1053448735,-0.02873042025,9.8258035,-0.244468824,171.868732,0.538070382,6.321048e-05,-0.000802666229,0.00152723278,NO-DATA
-37.2119996,-20.6639998,-3.26399996,-0.095768067,-0.0191536135,9.8353805,-0.240649164,171.87062,0.55424756,-0.00119710102632,-0.00240056100105,-0.000842281584211,NO-DATA
-37.3319996,-20.112,-3.33599996,-0.11492168,-0.0255381513333,9.832188,-0.242143146,171.876598,0.557883876,-0.00139000575789,0.00107172557684,0.00391603752632,NO-DATA
-37.6319996,-20.244,-3.21599996,-0.11492168,-0.0306457816,9.8296342,-0.249568654,171.887252,0.556763006,-0.00164721218,-8.541611e-06,0.00158831918,NO-DATA
-37.332,-20.52,-3.10799996,-0.102152604667,-0.0255381513333,9.844957,-0.250794954,171.897488,0.562160252,-0.000489783326316,-0.00111452911263,0.00127967146316,NO-DATA
-37.1639992,-20.3159998,-3.31199996,-0.11492168,-0.038307227,9.844957,-0.250159084,171.906088,0.572594688,0.000945572291556,0.000215444666667,-0.00179859087111,NO-DATA
-37.1999996,-20.2199998,-3.50399992,-0.11492168,-0.038307227,9.80665,-0.245631424,171.907304,0.578922686,0.0007351631434,0.001579710395,-0.0008551434795,NO-DATA
-37.6199992,-19.9559994,-3.168,-0.1072602348,-0.038307227,9.8296342,-0.240816665,171.9103125,0.5791278325,-0.000799186682588,0.000778398905882,-0.000664697402941,NO-DATA
-37.992,-20.0759998,-3.01199992,-0.11492168,-0.0574608405,9.844957,-0.240268705,171.929656667,0.583277873333,0.000840676188545,0.000363533254545,-0.000527497684545,NO-DATA
-37.6079996,-20.484,-3.53999992,-0.095768067,-0.038307227,9.844957,-0.242499704,171.933474,0.597440348,0.001477846684,0.000483368273684,0.000209048080526,NO-DATA
-37.104,-20.7239998,-3.34799992,NO-DATA,NO-DATA,NO-DATA,-0.244518936,171.920834,0.601744714,0.00231376759853,0.000419066405263,-0.000369666493684,NO-DATA
-37.4039996,-20.6639998,-2.89199998,-0.11492168,0.0,9.844957,-0.246979945,171.912971667,0.598099176667,0.0016514610024,-0.00110809658,0.00103853883,NO-DATA
-37.6679988,-20.4119998,-3.15599992,-0.11492168,-0.038307227,9.8372956,-0.25056491,171.9118125,0.598282625,0.00193653145813,0.000337617873333,-0.000305364823333,NO-DATA
-37.0559992,-20.4119998,-3.35999996,-0.1244984885,-0.02873042025,9.844957,-0.25344787,171.894233333,0.59101285,0.00160365416191,0.000153472782609,0.00192562135522,NO-DATA
-37.176,-20.592,-2.71199996,-0.095768067,-0.0574608405,9.83538025,-0.269924922,171.89115,0.578287986,0.000384719427368,0.00221951128421,0.00181658812,NO-DATA
-36.8039994,-20.8799994,-1.61999992,-0.122583126,-0.0306457816,9.8296342,-0.27499259,171.903216,0.564870592,0.000850906305474,-0.000207870429474,0.000144747663158,NO-DATA
-36.5519994,-20.496,-1.41599996,-0.095768068,-0.038307227,9.83538025,-0.271461223333,171.943551667,0.557269816667,-0.00154540009952,0.000765228367143,0.00128870423714,NO-DATA
-36.389999,-20.8499995,-1.87499995,-0.1053448745,-0.038307227,9.83538025,-0.278896098,171.9926,0.538437576,-0.00220985004,0.000550889602632,0.00159796428895,NO-DATA
-37.1519996,-20.1239996,-2.62799998,-0.1244984885,-0.02873042025,9.81622675,-0.280970646,172.02242,0.527301188,-0.0020137300945,-0.0001917938265,0.0009774537585,NO-DATA
-37.5239992,-20.148,-3.04799992,-0.095768067,-0.038307227,9.844957,-0.28260091,172.027948,0.516131402,-0.00105242108895,-0.000606539312105,-0.000459687017895,NO-DATA
-37.5359996,-19.932,-2.96399994,-0.114921681,-0.038307227,9.82580375,-0.281555118,172.020974,0.510856038,0.00106953198474,0.000229381742632,0.00172656753105,NO-DATA
-37.1279992,-20.0159992,-3.27599996,-0.1053448745,-0.02873042025,9.84495725,-0.302452928,172.005644,0.497289692,-0.0028689414845,-0.0027574279065,0.0025657034895,NO-DATA
-37.26,-20.3519998,-3.3,-0.102152604667,-0.038307227,9.832188,-0.318832866,171.994674,0.482173896,-0.000975259123,0.001029936594,0.000122242499,NO-DATA
-37.1399995,-20.625,-2.624999975,-0.130244572,-0.0306457816,9.8219728,-0.323422181667,171.986966667,0.461009628333,0.0003075578555,5.2552184e-05,6.94445000002e-08,NO-DATA
-37.2149995,-20.8049995,-2.75999995,-0.114921681333,-0.038307227,9.844957,-0.343528916,171.99414,0.445246174,-0.00130962752947,-0.00124955508737,0.00198377389947,NO-DATA
-37.404,-20.628,-3.3,-0.0995987904,-0.038307227,9.8296344,-0.353411668,171.990508,0.44124155,-0.00039654717,-0.000330036873684,-8.03067373684e-05,NO-DATA
-37.38,-20.472,-3.31199996,-0.114921681,-0.038307227,9.8258035,-0.360901942,171.975772,0.42956023,0.0015292848755,0.001457550203,-0.000122102255,NO-DATA
-37.548,-20.4239996,-3.26399992,-0.0995987896,-0.0229843362,9.844957,-0.37870354,171.963956667,0.414076405,0.000551900472,0.0037177514195,0.0019548392775,NO-DATA
-37.692,-20.1839994,-2.74799998,-0.140459833333,-0.038307227,9.832188,-0.403144454,171.955852,0.391025396,6.32082855e-05,0.002496020993,0.00054984938,NO-DATA
-37.5959988,-19.944,-2.77199992,-0.134075295,-0.0191536135,9.8258035,-0.417027588,171.959274,0.381407922,0.000850902894737,0.000994578703158,0.00106426215526,NO-DATA
-37.5119992,-19.9559996,-3.05999996,-0.114921681333,-0.0255381513333,9.844957,-0.41858971,171.95038,0.372914336,0.00149391890737,0.00234491231211,-0.00285813578158,NO-DATA
-37.308,-20.1119996,-3.336,-0.1244984875,-0.02873042025,9.844957,-0.42009933,171.940956,0.367594632,0.000915204535789,0.00138038826632,-0.000157468297368,NO-DATA
-36.8879988,-20.0999998,-3.20399994,-0.0919373442,-0.038307227,9.8372958,-0.425117491667,171.930471667,0.36255785,0.000339552092381,0.00251638327429,0.00124798103571,NO-DATA
-37.224,-19.9319994,-3.10799998,-0.114921681,-0.02873042025,9.81622675,-0.420994624,171.918752,0.358794298,0.00142961730947,0.000994578452632,-0.00311534222632,NO-DATA
-37.5899995,-20.22,-3.5849999,-0.1149216808,-0.038307227,9.8296342,-0.416137292,171.909182,0.353131372,0.00142961723211,0.00279502360684,0.000549849342105,NO-DATA
-37.709999,-20.37,-3.38999995,-0.1053448745,-0.02873042025,9.83538025,-0.42041169,171.885456,0.345683096,-0.00135632696571,0.00146337211,-0.000189005784286,NO-DATA
-37.44,-20.1799998333,-3.18999993333,-0.1244984875,-0.02873042025,9.83538025,-0.425816034,171.878338,0.335988028,-0.00219144105318,-0.00148570281,-0.00099397213,NO-DATA
-37.4639992,-20.3399998,-3.31199992,-0.11492168,-0.0191536135,9.8258035,-0.426764024,171.879852,0.339170558,-0.00220020948368,-0.00404023013579,-0.00177143695158,NO-DATA
-37.5239996,-20.6039998,-3.0,-0.1053448735,-0.038307227,9.83538025,-0.423244148,171.872648,0.344815302,-0.000778429542778,-0.00152889518444,-0.00143206696833,NO-DATA
-37.6559996,-20.532,-3.048,-0.11492168,-0.0255381513333,9.832188,-0.422686756,171.863942,0.33403829,0.00132566177833,0.000303700507778,-0.00394340223056,NO-DATA
-37.6439996,-20.784,-3.21599992,-0.095768067,-0.02873042025,9.83538025,-0.416036018333,171.856703333,0.331635453333,-0.0016472156835,-0.001841115178,-0.000671879401,NO-DATA
-37.416,-20.3759998,-3.47999996,-0.130244572,-0.038307227,9.8372958,-0.410895574,171.843422,0.328321982,-0.00350137135765,-0.000446905155294,0.000240825085294,NO-DATA
-37.404,-20.0279992,-2.98799996,-0.0919373444,-0.038307227,9.837296,-0.412748586667,171.833426667,0.326339525,-0.00185824185864,-0.001818902,-4.99074463636e-05,NO-DATA
-37.0319996,-20.388,-2.688,-0.0995987896,-0.0229843362,9.8219728,-0.4038661,171.827536,0.331733554,-0.0004865717025,-0.002940672696,-0.002748821488,NO-DATA
-36.3959994,-20.7839998,-1.71599994,-0.1244984875,-0.04788403375,9.8258035,-0.392888584,171.822858,0.331973154,-0.000439059976111,-0.00132527351778,-0.000278210853333,NO-DATA
-35.9519996,-21.1319998,-1.11599998,-0.114921681333,-0.0255381513333,9.832188,-0.39968227,171.861174,0.345761896,-0.00142537612947,-0.000812287963158,-0.000295717982105,NO-DATA
-36.0599992,-20.868,-1.30799992,-0.0919373444,-0.0306457816,9.8296342,-0.39987026,171.906643333,0.344300836667,-0.000416760366667,0.00510529789524,-0.00308334732331,NO-DATA
-35.639999,-20.55,-1.25999995,-0.1072602348,-0.0536301178,9.8296342,-0.391040206,171.9487,0.341923678,-0.001402871313,0.00280146327,-0.00574206573,NO-DATA
-36.39,-20.535,-2.264999975,-0.0861912605,-0.05746084025,9.8353805,-0.385873284,171.981756,0.338411172,-0.000885243436842,0.00520634331579,-0.00276490144973,NO-DATA
-37.2719988,-20.52,-2.69999992,-0.1072602356,-0.0229843362,9.8449574,-0.375705862,171.98511,0.33426497,-0.00128069833,0.00329015543,-0.00623075792724,NO-DATA
-37.02,-20.22,-2.69999992,-0.1072602348,-0.038307227,9.821973,-0.367866126,171.98166,0.335838174,-0.000920966615556,0.00353450171111,-0.00278276289138,NO-DATA
-36.7559984,-20.3759998,-2.35199996,-0.1072602348,-0.0459686724,9.8296344,-0.377738854,171.984216,0.340290358,1.49790073684e-05,0.00359880314211,-0.00327931413684,NO-DATA
-37.176,-20.7239998,-3.2759999,-0.0995987896,-0.0306457816,9.8143114,-0.372175064,171.984956,0.336556572,0.000529391855789,0.00539924822105,-0.00552987048421,NO-DATA
-37.38,-20.6399998,-3.768,-0.1225831268,-0.0229843362,9.8372956,-0.37003441,171.952683333,0.333057023333,0.000918416516,0.0043897131,-0.00458142180724,NO-DATA
-37.5719992,-20.2199996,-3.71999992,-0.1072602356,-0.0459686724,9.8372956,-0.374786636,171.921878,0.32734202,-0.00133535466,0.00430612078421,-0.0043724414813,NO-DATA
-37.1999995,-20.36999975,-3.195,-0.1149216808,-0.022984336,9.8372956,-0.381027176,171.895528,0.323123362,0.000381499795789,0.00234813838421,-0.0015110228705,NO-DATA
-37.0199992,-20.46,-3.168,-0.0861912605,-0.0191536135,9.844957,-0.38145764,171.876463333,0.318137081667,-0.00433767681739,-0.000616722764348,-7.9615923913e-05,NO-DATA
-37.0319992,-20.412,-2.91599994,-0.1225831268,-0.0229843362,9.844957,-0.385722836667,171.861125,0.319994128333,-0.002563511689,-0.0010469842795,0.000366581185,NO-DATA
-37.368,-20.5919998,-3.34799996,-0.127690756667,-0.038307227,9.844957,-0.38742997,171.845656,0.321744528,-0.00296218166421,-0.00199221790368,-0.000417898355263,NO-DATA
-37.4999992,-20.6159996,-3.26399996,-0.102152604667,-0.0127690756667,9.844957,-0.393568432,171.82473,0.329566298,-0.00225486402632,-0.00154210658789,-0.00131812088947,NO-DATA
-37.4159996,-20.5079998,-3.11999996,-0.114921681333,-0.0255381513333,9.844957,-0.38666507,171.805072,0.328316884,-0.00388996188667,-0.00129714841762,-0.00136711251667,NO-DATA
-37.0799996,-20.4359998,-3.0239999,-0.0861912605,-0.02873042025,9.84495725,-0.3888214575,171.80507,0.32804503,-0.0040754031575,-0.00148986150563,0.000992718121875,NO-DATA
-37.164,-20.3639998,-2.92799988,-0.1072602348,-0.0306457816,9.8449574,-0.40571281,171.811793333,0.333676805,-0.00470709333455,-0.000191772976818,0.00161052520455,NO-DATA
-37.0649995,-20.02499975,-2.96999995,-0.0919373444,-0.0459686724,9.8296342,-0.42312472,171.813686,0.33295889,-0.00244776880632,-0.000770487487895,0.000482324023684,NO-DATA
