AccX,AccY,AccZ
-1.1492168 , -2.4133554 , 9.461885
-1.2641385 , -2.4133554 , 9.385271
-1.3024458 , -2.4133554 , 9.461885
-1.340753 , -2.4899697 , 9.5385
-1.3024458 , -2.528277 , 9.5385
-1.340753 , -2.4899697 , 9.385271
-1.4556746 , -2.4516625 , 9.385271
-1.4173675 , -2.528277 , 9.423578
-1.1492168 , -2.4133554 , 9.500193
-1.1109096 , -2.4133554 , 9.5385
-1.1875241 , -2.336741 , 9.653421
-1.2258313 , -2.2218192 , 9.615114
-1.1875241 , -1.9153614 , 9.615114
-1.4173675 , -1.8004397 , 9.730036
-1.6089035 , -1.8770541 , 9.691729
-1.7238252 , -2.1068976 , 9.500193
-1.8770541 , -2.7964275 , 9.423578
-1.8004397 , -2.9879637 , 9.576807
-1.685518 , -3.0262709 , 9.730036
-1.3790601 , -2.834735 , 9.615114
-1.1109096 , -2.2218192 , 9.500193
-1.0342951 , -2.2218192 , 9.730036
-1.1109096 , -2.4133554 , 9.921572
-1.2641385 , -2.9496565 , 9.921572
-1.2258313 , -3.217807 , 9.883265
-0.9959879 , -3.4093432 , 9.768343
-0.7661445 , -3.371036 , 9.730036
-0.6512229 , -2.528277 , 10.266336
-0.38307226 , -2.4133554 , 10.534488
-0.15322891 , -2.4516625 , 10.228029
0.076614454 , -2.4516625 , 9.653421
0.15322891 , -2.3750482 , 9.040505
-0.19153613 , -2.719813 , 8.925584
-0.5363012 , -3.217807 , 8.810662
-0.91937345 , -3.4859576 , 8.619126
-1.0726024 , -2.2601264 , 7.73806
-1.1109096 , -1.5705963 , 8.312668
-1.3024458 , -1.1875241 , 9.385271
-1.1875241 , -0.9576807 , 8.848969
-1.5705963 , -1.1875241 , 8.695741
-1.4173675 , -1.1492168 , 8.350976
-1.340753 , -1.0726024 , 8.00621
-1.5705963 , -0.6512229 , 9.11712
-2.183512 , -0.5746084 , 9.500193
-2.719813 , -1.2258313 , 9.730036
-2.719813 , -1.9153614 , 10.419566
-1.5705963 , -1.9153614 , 10.879252
-1.8004397 , -2.030283 , 9.998186
-2.1068976 , -1.9153614 , 9.002198
-0.842759 , -1.4173675 , 9.193734
-0.91937345 , -1.532289 , 9.308656
-1.2258313 , -1.3024458 , 10.534488
-1.4556746 , -1.4556746 , 12.373235
-0.7661445 , -2.183512 , 10.91756
-0.2681506 , -2.336741 , 9.500193
-0.076614454 , -2.4516625 , 9.040505
-0.45968673 , -2.3750482 , 9.11712
-0.6895301 , -2.3750482 , 9.5385
-0.6512229 , -2.566584 , 9.691729
-0.5746084 , -2.6048915 , 9.730036
-0.5363012 , -2.4133554 , 9.576807
-0.6512229 , -1.532289 , 9.844957
-0.80445176 , -1.4173675 , 9.80665
-0.6895301 , -1.6089035 , 9.615114
-0.49799395 , -2.1452048 , 9.385271
-0.49799395 , -2.183512 , 9.308656
-0.5363012 , -2.030283 , 9.232041
-0.6895301 , -1.8004397 , 9.5385
-0.91937345 , -1.8387469 , 9.461885
-1.1492168 , -2.1452048 , 9.576807
-1.2641385 , -2.4133554 , 10.0748005
-0.91937345 , -2.1452048 , 9.615114
-0.45968673 , -2.030283 , 9.270349
-0.9959879 , -2.0685902 , 9.730036
-0.9576807 , -1.9536686 , 9.768343
-0.7661445 , -1.9153614 , 9.730036
-0.7278373 , -1.9153614 , 9.691729
-0.61291564 , -2.030283 , 9.653421
-0.45968673 , -1.9536686 , 9.653421
-0.38307226 , -2.1452048 , 9.691729
-0.4213795 , -2.183512 , 9.653421
-0.45968673 , -2.2601264 , 9.653421
-0.49799395 , -2.2984335 , 9.615114
-0.45968673 , -2.4133554 , 9.500193
-0.49799395 , -2.4899697 , 9.500193
-0.49799395 , -2.566584 , 9.5385
-0.49799395 , -2.6048915 , 9.5385
-0.5746084 , -2.4899697 , 9.615114
-0.61291564 , -2.3750482 , 9.653421
-0.6512229 , -2.2601264 , 9.653421
-0.6512229 , -2.030283 , 9.615114
-0.6512229 , -1.9536686 , 9.615114
-0.6512229 , -1.9153614 , 9.615114
-0.61291564 , -1.8770541 , 9.576807
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8387469 , 9.691729
-0.7661445 , -1.8770541 , 9.653421
-0.7661445 , -1.9536686 , 9.653421
-0.6895301 , -1.9919758 , 9.653421
-0.6512229 , -1.9153614 , 9.653421
-0.61291564 , -1.9153614 , 9.653421
-0.6895301 , -1.9536686 , 9.615114
-0.7661445 , -1.9153614 , 9.500193
-0.80445176 , -1.7238252 , 9.193734
-0.7278373 , -1.7621324 , 9.500193
-0.5363012 , -2.2218192 , 9.346964
-0.4213795 , -2.6431987 , 9.308656
-1.2258313 , -2.681506 , 10.611102
-1.1492168 , -1.9919758 , 10.381259
-0.9959879 , -1.685518 , 9.346964
-0.91937345 , -1.9153614 , 8.848969
-0.9576807 , -2.030283 , 9.346964
-1.0726024 , -1.9919758 , 9.730036
-1.1492168 , -1.9153614 , 9.883265
-1.0726024 , -1.8004397 , 9.730036
-1.0342951 , -1.7238252 , 9.691729
-1.0342951 , -1.6472107 , 9.691729
-0.91937345 , -1.685518 , 9.691729
-0.7278373 , -1.7621324 , 9.653421
-0.6895301 , -1.8004397 , 9.615114
-0.61291564 , -1.8770541 , 9.653421
-0.5363012 , -1.9919758 , 9.691729
-0.5363012 , -2.0685902 , 9.730036
-0.45968673 , -2.0685902 , 9.768343
-0.38307226 , -2.1068976 , 9.768343
-0.34476504 , -2.0685902 , 9.691729
-0.34476504 , -2.0685902 , 9.653421
-0.34476504 , -2.1068976 , 9.653421
-0.34476504 , -2.183512 , 9.730036
-0.49799395 , -2.0685902 , 9.730036
-0.6512229 , -1.9919758 , 9.653421
-0.7278373 , -1.9536686 , 9.576807
-0.6512229 , -1.9919758 , 9.576807
-0.7278373 , -1.9153614 , 9.5385
-0.80445176 , -1.8387469 , 9.500193
-0.80445176 , -1.8004397 , 9.500193
-0.842759 , -1.7621324 , 9.500193
-0.91937345 , -1.8004397 , 9.576807
-0.80445176 , -1.8004397 , 9.576807
-0.80445176 , -1.8387469 , 9.615114
-0.6512229 , -1.8387469 , 9.5385
-0.5746084 , -1.8387469 , 9.308656
-0.6512229 , -1.9153614 , 9.385271
-0.61291564 , -2.183512 , 9.998186
-0.5746084 , -2.2984335 , 9.998186
-0.49799395 , -2.183512 , 9.80665
-0.5363012 , -1.9919758 , 9.653421
-0.61291564 , -1.9153614 , 9.653421
-0.6512229 , -1.9536686 , 9.653421
-0.7278373 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.691729
-0.7661445 , -1.8770541 , 9.615114
-0.7661445 , -1.8387469 , 9.576807
-0.7661445 , -1.7621324 , 9.576807
-0.7661445 , -1.8004397 , 9.576807
-0.7661445 , -1.8770541 , 9.615114
-0.7661445 , -1.9153614 , 9.691729
-0.7661445 , -1.9153614 , 9.730036
-0.7661445 , -1.9153614 , 9.691729
-0.7278373 , -1.9153614 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6512229 , -1.9153614 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.615114
-0.6512229 , -1.8770541 , 9.691729
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.7278373 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.615114
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.691729
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.691729
-0.7278373 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.615114
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.9153614 , 9.615114
-0.7661445 , -1.8770541 , 9.653421
-0.80445176 , -1.8770541 , 9.615114
-0.842759 , -1.8770541 , 9.615114
-0.80445176 , -1.8770541 , 9.653421
-0.80445176 , -1.8387469 , 9.653421
-0.80445176 , -1.8770541 , 9.653421
-0.80445176 , -1.9153614 , 9.653421
-0.842759 , -1.8770541 , 9.615114
-0.80445176 , -1.9153614 , 9.615114
-0.80445176 , -1.9153614 , 9.653421
-0.7661445 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.691729
-0.6512229 , -1.8387469 , 9.615114
-0.61291564 , -1.8770541 , 9.615114
-0.61291564 , -1.8387469 , 9.653421
-0.61291564 , -1.8004397 , 9.653421
-0.5746084 , -1.8387469 , 9.653421
-0.5746084 , -1.8004397 , 9.691729
-0.61291564 , -1.8387469 , 9.615114
-0.5746084 , -1.8387469 , 9.653421
-0.5746084 , -1.8004397 , 9.653421
-0.49799395 , -1.8387469 , 9.653421
-0.5363012 , -1.8387469 , 9.615114
-0.5363012 , -1.8770541 , 9.615114
-0.5746084 , -1.8387469 , 9.615114
-0.61291564 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8004397 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.7278373 , -1.8387469 , 9.653421
-0.6895301 , -1.8004397 , 9.653421
-0.7278373 , -1.8387469 , 9.691729
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.7278373 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8770541 , 9.691729
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.691729
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.615114
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.691729
-0.6895301 , -1.8770541 , 9.576807
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.691729
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.5363012 , -1.8387469 , 9.730036
-0.5746084 , -1.8387469 , 9.615114
-0.5746084 , -1.8770541 , 9.576807
-0.61291564 , -1.8770541 , 9.653421
-0.5746084 , -1.8387469 , 9.653421
-0.5746084 , -1.8387469 , 9.691729
-0.61291564 , -1.8387469 , 9.615114
-0.61291564 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8387469 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.7661445 , -1.9153614 , 9.653421
-0.7278373 , -1.9153614 , 9.653421
-0.7661445 , -1.9153614 , 9.615114
-0.7661445 , -1.9153614 , 9.653421
-0.7661445 , -1.8770541 , 9.653421
-0.7661445 , -1.9153614 , 9.615114
-0.80445176 , -1.9153614 , 9.653421
-0.7661445 , -1.8770541 , 9.615114
-0.7278373 , -1.9153614 , 9.615114
-0.7278373 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.7661445 , -1.9153614 , 9.653421
-0.7278373 , -1.9153614 , 9.653421
-0.7661445 , -1.9153614 , 9.615114
-0.7661445 , -1.9153614 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.7278373 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.6512229 , -1.9153614 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.61291564 , -1.8770541 , 9.615114
-0.61291564 , -1.8770541 , 9.653421
-0.5746084 , -1.8387469 , 9.653421
-0.5746084 , -1.8770541 , 9.653421
-0.5746084 , -1.8770541 , 9.615114
-0.61291564 , -1.8387469 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.61291564 , -1.8387469 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.615114
-0.61291564 , -1.8770541 , 9.653421
-0.61291564 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.691729
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.7278373 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.691729
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8387469 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.691729
-0.6512229 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.615114
-0.6895301 , -1.8387469 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.691729
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.9153614 , 9.653421
-0.61291564 , -1.9153614 , 9.653421
-0.61291564 , -1.8770541 , 9.653421
-0.5746084 , -1.9153614 , 9.653421
-0.5746084 , -1.9153614 , 9.615114
-0.61291564 , -1.8770541 , 9.615114
-0.6512229 , -1.8770541 , 9.615114
-0.6512229 , -1.8387469 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6512229 , -1.8770541 , 9.615114
-0.6895301 , -1.8770541 , 9.653421
-0.6895301 , -1.8387469 , 9.653421
-0.6512229 , -1.8770541 , 9.653421
-0.6895301 , -1.9153614 , 9.653421
-0.6895301 , -1.8770541 , 9.653421
-0.61291564 , -1.9153614 , 9.730036
-0.61291564 , -1.9536686 , 9.730036
-0.6512229 , -2.030283 , 9.730036
-0.6895301 , -1.9153614 , 9.576807
-0.7278373 , -1.8387469 , 9.5385
-0.6895301 , -1.8004397 , 9.576807
-0.7278373 , -1.8004397 , 9.653421
-0.80445176 , -1.7238252 , 9.691729
-0.7661445 , -1.7621324 , 9.730036
-0.7661445 , -1.7621324 , 9.691729
-0.7278373 , -1.8387469 , 9.653421
-0.7278373 , -1.9153614 , 9.691729
-0.7278373 , -1.9919758 , 9.691729
-0.6895301 , -2.030283 , 9.730036
-0.7278373 , -2.030283 , 9.80665
-0.6895301 , -1.9536686 , 9.844957
-0.6895301 , -1.9153614 , 9.80665
-0.80445176 , -1.8004397 , 9.653421
-0.842759 , -1.7238252 , 9.500193
-0.6512229 , -1.8004397 , 9.691729
-0.5363012 , -1.8770541 , 9.730036
-0.45968673 , -1.8387469 , 9.576807
-0.19153613 , -1.5705963 , 9.5385
-0.038307227 , -1.4556746 , 9.576807
0.038307227 , -1.4173675 , 9.691729
0.038307227 , -1.4173675 , 9.730036
-0.11492168 , -1.4173675 , 9.768343
-0.22984336 , -1.4939818 , 9.730036
-0.4213795 , -1.5705963 , 9.653421
-0.61291564 , -1.7621324 , 9.615114
-0.80445176 , -2.0685902 , 9.5385
-0.8810662 , -2.1452048 , 9.500193
-0.91937345 , -2.1452048 , 9.5385
-0.80445176 , -1.9919758 , 9.691729
-0.7661445 , -1.8770541 , 9.576807
-0.7661445 , -1.8004397 , 9.5385
-0.7661445 , -1.7621324 , 9.615114
-0.6895301 , -1.7621324 , 9.615114
-0.61291564 , -1.8387469 , 9.653421
-0.5363012 , -1.8770541 , 9.730036
-0.45968673 , -1.8770541 , 9.768343
-0.4213795 , -1.8770541 , 9.691729
-0.4213795 , -1.8004397 , 9.653421
-0.45968673 , -1.685518 , 9.500193
-0.49799395 , -1.6472107 , 9.423578
-0.61291564 , -1.5705963 , 9.730036
-0.6895301 , -1.6472107 , 9.883265
-0.61291564 , -1.7238252 , 9.80665
-0.5363012 , -1.8387469 , 9.576807
-0.6512229 , -1.8770541 , 9.5385
-0.7278373 , -1.8770541 , 9.576807
-0.7661445 , -1.8770541 , 9.653421
-0.80445176 , -1.8770541 , 9.730036
-0.80445176 , -1.9153614 , 9.730036
-0.7278373 , -1.8770541 , 9.691729
-0.6895301 , -1.8770541 , 9.730036
-0.61291564 , -1.9153614 , 9.653421
-0.5363012 , -1.8770541 , 9.615114
-0.49799395 , -1.8387469 , 9.691729
-0.5363012 , -1.8004397 , 9.80665
-0.5746084 , -1.7621324 , 9.691729
-0.61291564 , -1.7238252 , 9.5385
-0.61291564 , -1.7238252 , 9.500193
-0.5363012 , -1.8387469 , 9.691729
-0.5746084 , -1.8004397 , 9.691729
-0.5746084 , -1.8004397 , 9.730036
-0.61291564 , -1.9153614 , 9.653421
-0.5746084 , -1.8770541 , 9.5385
-0.5363012 , -1.8387469 , 9.500193
-0.45968673 , -1.8004397 , 9.5385
-0.4213795 , -1.8387469 , 9.576807
-0.30645782 , -1.8770541 , 9.5385
-0.30645782 , -1.8770541 , 9.615114
-0.34476504 , -1.9153614 , 9.730036
-0.5363012 , -1.9536686 , 9.844957
-0.5363012 , -1.9919758 , 9.80665
-0.5363012 , -1.9536686 , 9.691729
-0.5363012 , -1.9153614 , 9.615114
-0.5746084 , -1.8770541 , 9.615114
