MagZ,MagY,MagX,OrientZ,OrientX,OrientY,AccY,AccX,AccZ,GyroZ,GyroX,GyroY
-37.005,-20.47499975,-3.70499995,-0.629012726,171.905444,0.634306064,-0.11492168,-0.0287304203,9.83538025,0.0035451449,-0.0004225207,-0.0012216685
-37.2119996,-20.3399994,-3.24,-0.64174481,171.886416667,0.6349778883,-0.0861912605,-0.038307227,9.84495725,0.0003162858,-0.0008200679,0.0006691049
-37.2,-20.8799998,-2.74799998,-0.666274968,171.896434,0.637195956,-0.095768067,0,9.844957,0.0009409299,-0.0017478483,0.0009967369
-37.584,-20.7599996,-3.17999996,-0.678409175,171.8977275,0.6447459425,-0.1053448735,-0.038307227,9.83538025,0.0005671769,-0.0019327152,-0.0014507429
-37.56,-20.2199998,-2.93999996,-0.6713293583,171.875603333,0.64156293,-0.1021526047,-0.0255381513,9.832188,0.0014798386,-0.0014018444,8.73285261905E-005
-37.3799996,-19.896,-2.724,-0.666135784,171.841256,0.632923272,-0.11492168,-0.0255381513,9.8321883333,0.0034486925,-0.0007833241,0.00112534
-37.3199996,-20.256,-2.568,-0.66160962,171.810838,0.618801592,-0.0919373444,-0.0229843362,9.8449572,0.0031175392,-0.0002528359,-0.0029931777
-36.2279996,-20.6159996,-1.84799998,-0.6469178017,171.800888333,0.6018944583,-0.1021526047,-0.038307227,9.844957,0.0023234144,-0.0001140029,0.0008885934
-35.4359996,-20.6399996,-1.175999994,-0.642739534,171.805442,0.58841476,-0.1149216818,-0.0287304203,9.844957,0.0007994672,-0.0018378687,4.50710578947E-005
-33.7919996,-21.2159994,-0.143999988,-0.6357521933,171.847686667,0.5837957567,-0.0670376478,-0.0191536135,9.8353805,-0.0010807692,0.0018241101,-0.0007885147
-34.3199996,-21.2159998,-0.51599998,-0.62628431,171.893968,0.567531952,-0.137906018,-0.0459686724,9.8296342,8.25052789474E-005,-0.0001692397,-0.0058128085
-35.3279988,-20.556,-1.31999996,-0.607055182,171.915288,0.565128486,-0.0995987896,-0.0306457816,9.8372958,0.0007898229,-0.000104938,-0.0025977279
-35.5319996,-20.3399996,-0.83999995,-0.603837442,171.929314,0.558471294,-0.0995987904,-0.0459686724,9.821973,-0.0016536381,0.0004737764,-0.0004757748
-35.304,-20.5079998,-0.491999976,-0.6100108183,171.973218333,0.5482066567,-0.134075292,-0.038307227,9.844957,-0.0012035268,0.0009238877,-2.56637684211E-005
-35.2199995,-21.13499975,-0.5549999825,-0.590797814,172.02675,0.54236552,-0.0766144544,-0.038307227,9.844957,-0.0013321301,-0.0001692397,-0.0045267761
-34.7279994,-20.868,-0.144,-0.5671208433,172.088818333,0.539376435,-0.114921681,-0.0191536135,9.864111,-0.0007105478,-0.0003866403,-0.0030019092
-33.2999996,-21.1559998,0.575999994,-0.556309326,172.17168,0.534290806,-0.1072602348,-0.0306457816,9.8296342,-0.0030039717,0.0007952844,-0.0023405213
-34.6319992,-21.576,-0.864,-0.537309188,172.248976,0.526569366,-0.076614454,-0.0255381513,9.832188,-0.0021680509,0.0011810941,-0.0018904103
-36.9959996,-20.6159996,-2.72399998,-0.525744206,172.275618,0.5104984,-0.11492168,-0.0478840338,9.854534,-0.0013417761,0.0013842898,-0.001246108
-37.365,-20.29499975,-2.505,-0.510286565,172.270353333,0.4986015133,-0.1021526047,-0.0255381513,9.8577263333,-0.0003643927,-8.4787505E-006,0.0004276632
-37.275,-20.41499975,-2.774999975,-0.494171454,172.26899,0.488898144,-0.1021526047,-0.0255381513,9.8577263333,-0.0017179416,0.0023481752,0.0013921874
-37.4249995,-20.445,-2.894999875,-0.483176364,172.261834,0.474834518,-0.0995987896,-0.0306457816,9.8679418,-0.0008850828,0.0015826799,0.0007185516
-37.455,-20.2349995,-3.2549999,-0.472313838,172.250434,0.46755022,-0.1072602348,-0.038307227,9.8526188,-0.0006698255,-0.0003139115,0.002382432
-36.5699995,-20.65499975,-2.879999975,-0.466180444,172.228676,0.455379916,-0.114921681,-0.038307227,9.84495725,0.0015292894,0.0029304619,0.0004276634
-35.976,-20.6279996,-1.76399998,-0.447851438,172.22833,0.454984024,-0.095768068,-0.038307227,9.844957,-0.000608739,0.0024349824,0.0006109228
-36.0359996,-20.4239998,-1.34399998,-0.438889636,172.264748,0.463018782,-0.0919373452,-0.0306457816,9.8679418,-0.0023609577,0.0029911912,0.0040285531
-35.819999,-20.46,-1.11999992,-0.4369429833,172.303696667,0.4673896733,-0.134075295,-0.038307227,9.844957,6.321283E-005,0.0022517228,0.0017715667
-37.3899995,-20.68499975,-2.8849999333,-0.1955982767,171.91382,0.7737568811,-0.0975093048,-0.0313422766,9.8484398182,0,0,0
-37.212,-20.3519996,-2.90399998,-0.185047474,171.440584,0.638167064,-0.1149216818,-0.0191536135,9.88326475,0.0004501112,0.0034722866,0.0012217305
-37.44,-20.328,-2.85599986,-0.22780235,171.567638,0.603194766,-0.091937345,-0.0306457816,9.8526188,0.001628974,0.0135553904,0.0119264166
-37.6199992,-20.568,-2.98799986,-0.284295486,171.551432,0.54188928,-0.1404598313,-0.038307227,9.844957,0.0004997988,0.014160967,0.0111621739
-37.4849995,-20.535,-3.03,-0.326861852,171.55734,0.465286808,-0.1149216816,-0.0306457816,9.8372956,0.000643016,0.0132461305,0.014339258
-37.4759992,-20.472,-3.81599994,-0.37671479,171.38556,0.4422246,-0.084275899,-0.038307227,9.8526188,0.0039191826,0.0017554328,-0.0060314932
-37.7519988,-20.388,-3.62399996,-0.421612644,170.981414,0.37686832,-0.1302445728,-0.038307227,9.8526188,0.0022473408,0.0006623057,-0.0041024449
-37.4879996,-20.436,-3.22799992,-0.4618466467,170.807641667,0.3402496433,-0.1053448745,-0.038307227,9.83538025,0.0032026789,0.0010297433,-0.0050730931
-37.656,-20.508,-3.216,-0.504990792,170.728234,0.30404284,-0.0919373452,-0.0306457816,9.8526188,0.0026878068,0.0002443451,-0.0048869246
-37.584,-20.616,-3.13199988,-0.530363205,170.671851667,0.258054295,-0.134075295,-0.038307227,9.83538075,0.0040753437,0.0014951643,-0.007516554
-37.1039984,-20.1599998,-3.21599992,-0.53559373,170.636418,0.264448542,-0.095768067,-0.0191536135,9.8258035,0.0017715089,0.0015271622,-0.001221733
-37.6079996,-20.3999996,-3.07199996,-0.537135916,170.627774,0.304549922,-0.1244984885,-0.038307227,9.84495725,0.002054436,0.0003407976,-0.0052598739
-37.5959996,-20.7119996,-3.252,-0.528431026,170.634194,0.343402286,-0.11492168,-0.0306457816,9.8219728,0.0023823742,-0.0007330392,-0.0056199629
-37.6559992,-20.7599996,-3.46799988,-0.5310978017,170.607908333,0.3698247033,-0.0766144538,-0.038307227,9.84495725,0.0005497784,0.0015271623,-0.0036041076
-37.6199988,-20.712,-3.44399992,-0.541764604,170.560444,0.385313168,-0.0957680678,-0.0287304203,9.83538025,0.0010899116,0.0026685168,-0.0021348156
-37.896,-20.8439998,-3.11999992,-0.547967494,170.543334,0.39009404,-0.134075295,-0.038307227,9.83538025,0.000244343,-0.0013438922,-0.0026267206
-37.824,-20.6399998,-2.90399998,-0.5407734,170.577618,0.407707978,-0.0842758988,-0.0306457816,9.8372958,-0.0014178536,-0.0030093038,0.0021155227
-37.452,-20.316,-3.41999992,-0.5600186117,170.596123333,0.426266785,-0.122583126,-0.038307227,9.8449572,0.0006719486,-0.0032375746,0.001649336
-37.764,-20.2439998,-3.42,-0.566539486,170.537502,0.447501336,-0.095768067,-0.038307227,9.8258035,0.0010256075,-0.0033951135,-0.0021926849
-37.7249995,-20.26499975,-3.51,-0.571622414,170.502854,0.461503842,-0.1244984885,-0.0287304203,9.8258035,-0.0019322665,-0.0016589703,0.0021155229
-37.7639996,-20.1959998,-3.312,-0.563871086,170.460326,0.473584854,-0.1149216808,-0.038307227,9.837296,0.0009773812,-0.003176488,-0.0007941248
-37.7399996,-20.1719998,-3.588,-0.526553198,170.427208,0.483696218,-0.11492168,-0.038307227,9.81622675,-0.0010248993,-0.0021448046,0.0019547688
-37.2599996,-19.9559996,-3.58799996,-0.4956479617,170.360355,0.4892812683,-0.1072602356,-0.0306457816,9.8372958,-0.0001055163,-0.0023545966,-0.0028766202
-37.332,-20.1239998,-3.036,-0.43878151,170.32707,0.501700782,-0.1072602348,-0.0306457816,9.8449572,0.000768401,-0.0046811456,-0.0006494464
-37.1399992,-20.2439996,-2.61599996,-0.392791336,170.360004,0.521291824,-0.1053448735,-0.0287304203,9.83538025,0.0010567934,-0.0042516117,-0.0031520647
-36.072,-20.508,-1.70399998,-0.362077608,170.45327,0.5372939,-0.11492168,-0.038307227,9.8258035,-0.0011131388,0.0034615721,0.0026742315
-35.8079996,-20.328,-0.851999994,-0.3346350633,170.66966,0.5393628367,-0.095768067,-0.038307227,9.83538025,-0.0011898659,0.002948091,0.0014820115
-36.09,-19.9799995,-1.229999975,-0.307166628,170.904672,0.552897198,-0.1244984875,-0.0287304203,9.8258035,-0.0004276123,0.0024434632,0.0010384703
-36.735,-20.1299995,-2.085,-0.274084612,171.041004,0.55613398,-0.1053448735,-0.038307227,9.8258035,0.0003729427,0.0037616461,-0.0004051008
-37.305,-20.00999975,-2.879999975,-0.239619828,171.090124,0.558851356,-0.114921681,-0.0287304203,9.83538025,0.0009516572,0.0038902493,-0.0009195137
-37.0679996,-20.0159994,-3.37199996,-0.231443814,171.084312,0.553924574,-0.1072602348,-0.038307227,9.8296342,0.0003729427,0.0051762812,0.0025527729
-37.1759992,-20.2439996,-3.76799996,-0.24515703,171.063252,0.563131346,-0.095768067,-0.0287304203,9.8258035,-6.59200000002E-009,0.0039095397,-0.0001221738
-37.608,-20.364,-3.76799996,-0.26671415,171.017882,0.56448774,-0.095768067,-0.0287304203,9.83538025,-0.0007617915,0.003557394,0.0024506468
-37.035,-20.71499925,-2.189999975,-0.288760518,171.028786,0.5840536,-0.1072602348,-0.0229843362,9.8296344,6.1079897E-005,0.0030543286,0.0008552104
-36.792,-20.904,-2.21999992,-0.302892626,171.12881,0.590552662,-0.1149216808,-0.038307227,9.8372958,-0.001298899,0.0046618685,0.003002884
-36.6359994,-21.1559996,-2.50799996,-0.335456062,171.204396,0.5916183,-0.1149216808,-0.0306457816,9.8372956,0.0003440059,0.0017039848,0.000472609
-36.8639994,-20.5439998,-3.0599999,-0.352251302,171.255672,0.596341028,-0.1149216808,-0.038307227,9.8372956,-0.0007491214,-0.0031186354,-0.0028067731
-37.26,-20.0519998,-3.04799996,-0.3578469267,171.264963333,0.619227665,-0.095768067,-0.038307227,9.8258035,0.0006108576,-0.0032375932,-0.0018936904
-37.632,-20.472,-2.99999992,-0.37230075,171.27645,0.63722684,-0.1149216808,-0.038307227,9.8372956,-4.18037484211E-005,-0.0016396985,-0.0013921377
-37.896,-20.2799998,-3.26399996,-0.386340208,171.289124,0.64281996,-0.095768067,-0.0287304203,9.8258035,-6.1094236E-005,-0.0009163055,-0.00348194
-37.956,-20.1839996,-3.59999992,-0.397475832,171.25771,0.64676618,-0.11492168,-0.0510763027,9.844957,0.0001832519,-0.0014049977,-0.0028099881
-37.992,-19.7279996,-3.38399996,-0.418378904,171.204298,0.63530766,-0.1053448735,-0.0287304203,9.83538025,0.0013728316,0.0001607464,-0.0015850426
-38.06999925,-19.515,-3.34499995,-0.441733648,171.162608,0.625242188,-0.0995987896,-0.038307227,9.844957,0.0024659589,-0.0020255081,-0.0019708521
-37.836,-19.8959998,-3.54,-0.46156978,171.115414,0.62195643,-0.0995987896,-0.0306457816,9.8143114,-0.0005497864,-0.0017715167,-0.0023823825
-37.7639988,-20.1479998,-3.40799996,-0.48422596,171.073516,0.621354038,-0.1225831276,-0.0153228908,9.8219728,0.0008584187,-0.0027971273,-0.0009420265
-37.86,-20.508,-3.17999992,-0.5107962717,171.042445,0.6186218567,-0.1149216808,-0.038307227,9.8219728,-0.0004428869,0.0012308764,-0.000815531
-37.5599992,-20.2439998,-3.22799996,-0.53428222,171.031534,0.612153118,-0.0995987896,-0.0229843362,9.8296342,-0.0016654213,0.0011349057,0.0004500844
-37.4039996,-20.1359996,-3.28799996,-0.55087756,171.002408,0.60776635,-0.11492168,-0.0255381513,9.832188,0.0004565317,4.17784526316E-005,-0.0003215348
-37.5899995,-20.2799995,-3.37499995,-0.577944934,170.969884,0.609204048,-0.11492168,-0.0287304203,9.83538025,-0.0001221827,-0.0003440312,-2.69026384212E-008
-37.7399988,-20.4359998,-3.40799988,-0.5993630317,170.936171667,0.6083772767,-0.11492168,-0.038307227,9.832188,-0.0009773941,0.0014049723,-0.0013439305
-37.6679996,-20.412,-3.57599992,-0.60856251,170.90037,0.608977956,-0.11492168,-0.0306457816,9.8219728,-0.0007941345,-0.0001221907,0.0001221461
-37.3439996,-20.2799996,-3.49199996,-0.5931873833,170.860648333,0.6234005767,-0.0995987894,-0.0306457816,9.8143114,-0.0007008972,-0.0018872696,0.0018004181
-37.35,-20.30999975,-3.3299999,-0.58478452,170.824358,0.62647162,-0.1149216816,-0.038307227,9.8296342,-0.000250786,0.0013921122,6.42749364024E-005
-37.0439996,-20.0999996,-2.86799994,-0.573299608,170.799984,0.629764216,-0.084275899,-0.038307227,9.8219728,0.0019354686,0.0010063025,-0.0004501382
-36.1439996,-20.2559998,-1.87199994,-0.54779016,170.802972,0.634542828,-0.1072602356,-0.0459686724,9.8143114,0.0003922301,4.17784368421E-005,-0.0023791862
-36.012,-20.7239998,-0.839999986,-0.5269703533,170.884001667,0.6414584633,-0.1244984875,-0.0287304203,9.81622675,0.0015771333,-0.0031598583,-0.002099188
-36.492,-20.3399998,-1.488,-0.508257606,170.985888,0.655622318,-0.1053448745,-0.038307227,9.83538025,0.0019547591,-0.0026267398,-0.0046426103
-36.8039994,-19.9559998,-2.32799998,-0.484049716,171.033306,0.66271821,-0.1072602356,-0.0306457816,9.8296344,0.0008937825,-0.0019065618,-0.0034337399
-37.5839992,-19.932,-2.78399998,-0.455419074,171.041986,0.666696914,-0.130244572,-0.0306457816,9.8449572,0.0014117678,-0.0011742379,-0.0071810948
-37.8719996,-20.3879998,-3.34799988,-0.430123828,171.035304,0.670822762,-0.0919373444,-0.038307227,9.8372958,0.0009580842,-0.0021637682,-0.0027264223
-37.896,-20.76,-3.34799996,-0.4176820633,171.010311667,0.67768495,-0.1072602348,-0.038307227,9.8296342,0.0007330286,-0.0028710858,-0.001588284
-38,-20.9199995,-3.1399999667,-0.413983008,171.001756,0.677000222,-0.1021526047,-0.0255381513,9.8449573333,0.0009162881,-0.0015271822,-0.0003054668
-38.112,-19.9559996,-3.44399996,-0.399199628,170.988174,0.666222436,-0.1149216808,-0.038307227,9.8372958,0.0012152906,-0.0008134346,-0.0065845187
-37.8959996,-19.6439996,-3.528,-0.387761218,170.967634,0.663426686,-0.095768067,-0.038307227,9.8258035,-0.000327948,-0.0032568955,-0.0005401676
-37.884,-20.3519998,-3.70799994,-0.3811419183,170.931723333,0.6750298333,-0.1244984885,-0.038307227,9.83538025,0.0023910914,-0.0040346387,-0.0023620465
-37.9319986,-20.52,-3.50399992,-0.3660721983,170.889413333,0.6744259733,-0.11492168,-0.038307227,9.8258035,0.0016737613,0.0006108572,-0.0027122708
-37.4519996,-20.3279998,-2.832,-0.35472815,170.876968,0.665028108,-0.1053448735,-0.038307227,9.8353805,0.0010673971,0.0008262689,-0.0017747529
-37.4759996,-20.376,-2.86799992,-0.341722262,170.881238,0.656758464,-0.11492168,-0.038307227,9.8258035,0.0008744923,0.0010191737,-0.0001672127
-37.44,-20.2799994,-3.11999996,-0.334643188,170.879074,0.641540358,-0.1244984875,-0.038307227,9.84495725,0.0006244306,0.000861992,-0.0010317119
-37.9439996,-20.4,-3.09599996,-0.319668095,170.8757,0.6435557133,-0.1021526047,-0.038307227,9.832188,0.0011868144,0.0005904963,-0.0017686288
-37.6679992,-20.4359998,-2.56799998,-0.316362844,170.883532,0.644745448,-0.122583126,-0.0459686724,9.8372958,0.0006815875,-0.0004597633,0.0004758034
-37.224,-20.2799998,-2.81999994,-0.307011432,170.914402,0.67767493,-0.1053448735,-0.0287304203,9.8258035,-0.0001543333,-0.0018743985,-0.0024820703
-37.2599992,-20.2199998,-3.204,-0.298917434,170.927308,0.707201042,-0.095768067,-0.0287304203,9.80665,-0.0011606535,0.0006719449,0.0014660483
-37.8359992,-19.8119996,-3.69599996,-0.290153566,170.92015,0.723235508,-0.1149216808,-0.0306457816,9.8143114,0.0008744923,-0.0008455729,-0.0015818478
-37.8959996,-19.7159998,-3.62399992,-0.27398058,170.894042,0.750426456,-0.095768067,-0.0287304203,9.8258035,0.0004243811,-0.0003954618,-0.0014532448
-37.7039992,-19.6679996,-3.48,-0.25801575,170.879,0.7775363017,-0.11492168,-0.038307227,9.8258035,0.0006963772,0.0014904956,0.0012583486
-37.488,-19.8239996,-3.51599996,-0.248603012,170.859166,0.800484504,-0.1072602348,-0.038307227,9.8296342,0.003452987,-6.75344753684E-005,0.002382339
-37.452,-20.0999996,-3.52799996,-0.239980914,170.847364,0.818967212,-0.1072602348,-0.0306457816,9.8296342,0.00036651,0.0029932219,0.0017714739
-37.8,-20.472,-3.55199992,-0.2292090283,170.837403333,0.8360499833,-0.1053448735,-0.0191536135,9.8258035,0.0022863722,0.0017482203,0.0024405168
-37.596,-20.3279994,-3.17999988,-0.213367256,170.832958,0.858072686,-0.0995987896,-0.038307227,9.8296342,0.0005497695,0.0012827991,0.0010384357
-37.368,-20.2919996,-3.09599996,-0.2105149,170.84871,0.868606332,-0.095768067,-0.038307227,9.8258035,-0.0013053317,0.0025045296,0.0027681487
-37.4639992,-20.3519996,-2.98799998,-0.222769334,170.85603,0.867919464,-0.1053448735,-0.0191536135,9.81622675,9.50142961111E-005,0.0006719339,0.003332574
-37.3199996,-20.2919996,-2.36399996,-0.2412435083,170.87397,0.86464654,-0.0995987896,-0.038307227,9.8296342,-0.0009662869,0.0037262601,0.0030487375
-36.405,-20.3249995,-1.379999925,-0.25363039,170.920786,0.858723188,-0.0995987904,-0.0229843362,9.8296342,0.0014596373,0.0018615135,0.0021894342
-36.329999,-20.655,-1.96499995,-0.2569990267,170.983695,0.8638484317,-0.11492168,-0.038307227,9.8258035,0.0004275965,0.0010384531,0.0003664839
-36.564,-20.5679998,-2.63999996,-0.25553242,171.015246,0.860733354,-0.0995987904,-0.0306457816,9.8219728,0.0011059784,0.0009452081,0.002173353
-37.296,-19.9199998,-2.21999986,-0.267292888,171.03592,0.861204572,-0.107260235,-0.0229843362,9.8449574,0.0004072343,-0.0003122475,0.0008823182
-37.6079996,-20.0039996,-2.65199998,-0.27228371,171.056214,0.860681188,-0.1455674608,-0.0306457816,9.8143114,-0.0009773936,0.0006108377,0.0048868789
-37.6439984,-20.004,-3.17999992,-0.291636335,171.06505,0.85656407,-0.0766144536,-0.038307227,9.8372956,0.0006981226,-0.0005061732,0.0020361744
-37.86,-20.1599996,-3.53999992,-0.29696432,171.044638,0.864168414,-0.107260234,-0.038307227,9.8372958,-0.0003054418,-0.0001222007,0.0017103798
-37.9079996,-19.716,-3.16799992,-0.297014112,171.024244,0.857856708,-0.1149216814,-0.0229843362,9.8296344,0.0012217214,0.0001628698,0.0028506616
-38.2679996,-19.884,-3.14399996,-0.2760496,171.006096667,0.8895656283,-0.1149216814,-0.0153228908,9.8372956,0.0025545183,-0.0016882369,0.0015548868
-38.20499775,-20.02499975,-3.32999985,-0.25082428,170.98765,0.916276918,-0.1149216808,-0.038307227,9.8372956,0.0002571973,-0.0010481437,0.0022505133
-38.052,-19.9919998,-3.31199996,-0.236962236,170.974362,0.933930268,-0.0893835293,-0.0127690757,9.844957,0.0007073085,-0.0001479214,0.0037937519
-37.7279992,-20.088,-3.13199988,-0.221556018,170.959578,0.95542628,-0.114921681,-0.0191536135,9.83538025,0.0021219438,-0.0016911598,0.001157386
-37.86,-20.09999975,-3.0149999,-0.198152666,170.947568,0.979125982,-0.1053448735,-0.038307227,9.844957,-0.0003359831,0.000565029,0.0018936309
-37.7519996,-20.3639998,-2.91599994,-0.1758532333,170.94188,1.0019585233,-0.122583126,-0.0229843362,9.8372956,-0.0009017601,-0.000776691,0.000488638
-37.6679992,-20.484,-2.98799994,-0.153844386,170.945608,1.0395812,-0.1225831276,-0.0306457816,9.8296342,-0.0032472376,0.0002153911,0.0022890829
-37.476,-20.2559996,-3.05999988,-0.1326834308,170.947924,1.05568696,-0.0919373444,-0.038307227,9.8143114,-0.0034401424,8.67877431579E-005,0.000810146
-37.7399996,-20.256,-3.396,-0.1190178332,170.947222,1.07825622,-0.1053448735,-0.0478840338,9.844957,-0.0011895863,0.0010513117,0.0006172412
-37.7099995,-20.3249995,-3.2999999,-0.0978508823,170.935591667,1.0920692667,-0.0919373444,-0.0459686724,9.8372956,-0.0011344706,0.001841303,0.0007213487
-37.7159988,-19.9919992,-3.49199996,-0.1135239967,170.930988333,1.0838432333,-0.1149216796,-0.0229843362,9.8296344,-0.0033597654,0.0003664996,-0.0012217846
-37.596,-20.2079996,-2.95199998,-0.145708002,170.9352,1.08319024,-0.1379060168,-0.038307227,9.8143116,-0.0015110943,-0.000106117,0.0045396393
-37.6079992,-20.304,-3.19199988,-0.169658996,170.950568,1.08660422,-0.0995987902,-0.0459686724,9.8372958,-0.0028099867,-0.0001221924,0.0001832055
-37.812,-20.016,-3.156,-0.199033275,170.963843333,1.0791873667,-0.0842759002,-0.0229843362,9.8372956,-0.0038484576,0.0002443267,0.0011605898
-37.35,-20.21999975,-3.21,-0.225922162,170.966974,1.08403618,-0.1455674608,-0.038307227,9.8296342,0.0005851368,0.0006269126,0.0020061618
-37.7999995,-20.09999975,-3.21,-0.245089816,170.97334,1.08797298,-0.084275899,-0.0306457816,9.8372956,0.000122165,0.0014049603,-0.0015272102
-37.98,-19.9049995,-3.69,-0.263533626,170.969872,1.08868564,-0.1302445696,-0.0306457816,9.8296342,-0.0002314939,0.0017811246,4.81791610526E-005
-37.7279992,-20.1959998,-3.39599996,-0.292687892,170.967588,1.08812468,-0.1053448745,-0.038307227,9.8258035,-0.001196018,0.0029385535,0.000562592
-37.7519988,-20.484,-3.29999992,-0.310933668,170.969652,1.08435386,-0.0861912605,-0.0287304203,9.84495725,0.0002186174,0.0028099504,0.0010770047
-36.888,-20.3879998,-2.44799998,-0.33124055,170.980236667,1.0770887833,-0.114921681,-0.038307227,9.844957,-0.0003221007,0.0025878175,0.000694118
-35.772,-20.8799994,-1.067999974,-0.327785664,171.028148,1.0712938,-0.1302445696,-0.0306457816,9.8219728,0.0017618558,0.0024241407,0.0005625918
-35.82,-20.7359998,-1.03199996,-0.320946592,171.08898,1.07618868,-0.0842758996,-0.0306457816,9.8296344,0.0004275976,0.0025045177,0.0004275585
-36.719999,-20.376,-2.11199992,-0.317980546,171.144522,1.06734438,-0.1379060188,-0.038307227,9.8219728,-0.000760196,0.0038280591,0.0017307379
-37.6679996,-20.2319994,-3.0359999,-0.3152207183,171.164273333,1.0629111333,-0.1149216818,-0.038307227,9.83538025,0.0011188398,0.0018454262,0.0017843226
-37.6559996,-20.3759996,-3.09599992,-0.295484366,171.153656,1.07265822,-0.0995987908,-0.038307227,9.8449572,0.000519226,0.0040164121,0.0008246151
-36.9719992,-20.532,-2.66399998,-0.273116804,171.156426,1.06429706,-0.1436521025,-0.038307227,9.83538025,-0.0005465735,0.0047100665,0.0002346457
-36.2399996,-20.472,-2.37599996,-0.253209052,171.170738,1.06182614,-0.0842758996,-0.0229843362,9.8526186,0.0003536489,0.0047743681,0.0020993922
-36.12,-20.445,-2.129999975,-0.235571922,171.192384,1.05507156,-0.1149216813,-0.038307227,9.819419,-0.0020769518,0.003726252,0.0035429632
-36.9119996,-20.3759996,-2.35199998,-0.22542894,171.23347,1.0555006833,-0.0995987896,-0.0459686724,9.8296342,-0.0023562045,0.0044069303,0.0036854984
-37.5239996,-20.436,-2.92799994,-0.21699355,171.25291,1.05168502,-0.11492168,-0.045968672,9.8449572,-0.000122183,0.0065362322,0.0022601463
-38.15999925,-20.20499975,-3.67499985,-0.2403383783,171.245626667,1.0455907333,-0.11492168,-0.0306457814,9.8449574,0.0007853882,0.0052214175,0.005256295
-38.0639994,-20.0159998,-3.444,-0.271526038,171.225926,1.04427828,-0.0995987896,-0.0383072268,9.8449572,-0.0015998951,0.0045232856,0.0054890053
-37.7799993333,-20.4499995,-3.4099999667,-0.29425385,171.223246,1.05631162,-0.1379060168,-0.0153228906,9.8526188,0.0008037602,0.002523812,0.0002346456
-38.1359994,-20.4359996,-3.63599992,-0.32058269,171.20378,1.06100922,-0.1149216816,-0.0536301178,9.8296344,0.0006719418,0.0048258094,0.0074525012
-38.147999,-20.2199994,-3.42,-0.348083196,171.190982,1.06611064,-0.0919373444,-0.0229843362,9.821973,-0.0014307187,0.0015914437,-0.0024499516
-37.452,-20.3639998,-3.47999992,-0.36611402,171.18658,1.06566316,-0.1149216816,-0.0306457816,9.8449572,-0.0024095314,0.0024366539,-0.0001901088
-37.5399996667,-20.3399998333,-3.1099999667,-0.3825379217,171.184853333,1.0676361,-0.1053448735,-0.038307227,9.844957,-0.001439904,0.001166442,-0.0012276102
-37.392,-20.0279998,-2.96399996,-0.402694054,171.189582,1.06436874,-0.1072602356,-0.0306457816,9.8449574,-0.001945131,0.0024402262,-0.0010867591
-37.6919992,-19.6679994,-3.084,-0.4345825533,171.195878333,1.0623681667,-0.1225831268,-0.0229843362,9.8143114,-0.0015827038,0.0029487936,4.43647172727E-005
-37.7639996,-19.8719998,-3.16799996,-0.446597708,171.186328,1.06307948,-0.0995987896,-0.0153228908,9.8372958,-0.0004886996,-0.0006719714,0.0015271013
-37.7999996,-20.1719998,-3.23999996,-0.422626062,171.158484,1.07333604,-0.1053448745,-0.0191536135,9.8258035,-0.0006590989,-0.000131838,-0.0025656959
-38.039999,-20.3639998,-3.71999998,-0.39284643,171.125674,1.07778384,-0.11492168,-0.038307227,9.844957,-0.0013664165,0.0015400037,0.0002635746
-37.488,-20.0639996,-3.34799992,-0.3683581567,171.09186,1.0762816833,-0.0893835293,-0.038307227,9.832188,-0.0018936897,-0.000061106,-0.0009774464
-37.776,-19.8839996,-3.16799996,-0.326846172,171.066232,1.07759326,-0.1053448735,-0.0287304203,9.83538025,-0.0006590988,0.0016043054,-0.0025656959
-37.5959992,-20.2799998,-3.192,-0.30044276,171.045356,1.0788228,-0.11492168,-0.038307227,9.8258035,-0.0015850405,0.0007426623,0.0015495956
-37.4999992,-20.1959996,-3.33599996,-0.2828055233,171.025551667,1.0713758167,-0.11492168,-0.038307227,9.819419,-0.0009163034,0.0016493146,0.0015881744
-37.9079996,-20.0639998,-3.26399992,-0.261425032,171.007526,1.06569644,-0.11492168,-0.038307227,9.8258035,-0.0031250636,0.0023534173,-0.0006848874
-37.8719996,-20.3039996,-3.15599996,-0.2250827617,170.990246667,1.06343385,-0.1021526047,-0.038307227,9.819419,-0.0008552169,0.0003054111,-0.0001222482
-36.765,-20.67,-2.084999975,-0.197476978,170.98954,1.06263778,-0.11492168,-0.038307227,9.8258035,-0.0008745074,0.0010030836,0.0004725415
-36.0599995,-20.69999975,-1.485,-0.18504981,171.02175,1.05963656,-0.11492168,-0.0255381513,9.819419,9.00166789474E-005,0.0002957658,0.0009226526
-36.611999,-20.8679998,-1.55999998,-0.187351192,171.072728,1.04943352,-0.1021526047,-0.038307227,9.832188,-0.0018390315,-0.000861663,0.0015656688
-36.8759986,-20.7599998,-1.94399998,-0.190355718,171.11072,1.04275054,-0.0919373444,-0.0306457816,9.8296342,-0.0004886978,0.001588228,0.0006718764
-36.792,-20.0279998,-2.37599998,-0.1827231617,171.141008333,1.0347618833,-0.1302445728,-0.038307227,9.8219728,-0.0011550962,0.0008218699,-0.0024268763
