MagZ,MagY,MagX,Light,OrientZ,OrientX,OrientY,AccY,AccX,AccZ,GyroZ,GyroX,GyroY
NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.6,-14.46,16.92,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.78,-15.12,15.24,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.18,-15.54,14.5199995,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.3,-15.54,15.299999,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.36,-16.08,14.34,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.6,-16.14,14.099999,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
-33.66,-17.1,13.08,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,NO-DATA,
15.12,42.96,9.9,10.0,4.062357,311.69897,100.49168,-10.113108,0.34476504,-0.7278373,-0.258396,-0.1252273765,0.67531154,
15.839999,42.84,9.54,10.0,4.3616776,312.13464,100.5747,-10.113108,0.34476504,-0.7278373,-0.236710285,-0.1237002125,0.5949827425,
16.44,43.02,9.12,10.0,4.76456,312.70477,100.68644,-10.113108,0.34476504,-0.7278373,-0.2590068675,-0.064140852,0.3799581925,
16.74,43.02,8.88,10.0,5.1383996,312.9482,100.68776,-10.113108,0.34476504,-0.7278373,-0.286292166667,0.087150108,0.096109466,
17.039999,43.079998,8.22,10.0,5.487663,312.8029,100.466545,-10.113108,0.34476504,-0.7278373,-0.32278119,0.342817572,-0.1698205392,
17.34,43.14,7.8599997,10.0,5.810062,312.42685,99.93318,-10.113108,0.34476504,-0.7278373,-0.286699413333,0.634485356667,-0.28588494,
17.64,43.2,7.8599997,10.0,5.9642005,312.13135,99.28982,-10.113108,0.34476504,-0.7278373,-0.12125675025,0.886976345,-0.24770586,
17.64,43.32,7.56,10.0,6.0047607,311.8823,98.181854,-10.113108,0.34476504,-0.7278373,-0.081245076,1.0677924375,-0.06322455375,
17.4,43.68,7.5,10.0,6.1852236,311.82538,96.7739,-10.113108,0.34476504,-0.7278373,-0.319177085,1.43308985,-0.002443460875,
16.74,43.92,7.2,10.0,6.678787,311.7455,94.90471,-10.113108,0.34476504,-0.7278373,-0.5510004575,1.765095125,-0.04367686425,
16.02,44.1,7.02,10.0,7.3912973,311.65125,92.662346,-10.113108,0.34476504,-0.7278373,-0.616973916667,2.0268509,0.0480547336667,
15.179999,44.76,6.66,10.0,7.937449,311.7723,90.75093,-10.113108,0.34476504,-0.7278373,-0.5503895825,2.183843275,0.3585779175,
13.799999,45.239998,6.6,10.0,8.505179,312.46204,88.00454,-10.113108,0.34476504,-0.7278373,-0.325896615,2.172847625,1.029918775,
12.42,45.899998,6.48,10.0,8.646861,314.12753,85.24794,-10.113108,0.34476504,-0.7278373,-0.00183259675,1.860390125,1.90009635,
10.86,46.379997,6.12,10.0,8.2686405,316.57877,82.83252,-10.113108,0.34476504,-0.7278373,0.221133215,1.508226325,1.9043724,
9.36,46.92,5.94,10.0,7.6734285,318.45547,80.92456,-10.113108,0.34476504,-0.7278373,0.335975893333,1.20462626667,1.1028154,
7.7999997,47.399998,5.7599998,10.0,7.206128,319.09937,79.84669,-10.113108,0.34476504,-0.7278373,0.4468479225,0.999986415,0.5302310375,
6.24,47.879997,5.8799996,10.0,6.544205,319.33978,78.71756,-10.113108,0.34476504,-0.7278373,0.6530149525,0.9059131675,-0.46731191,
4.68,48.12,6.18,10.0,5.950303,317.91418,77.692276,-10.113108,0.34476504,-0.7278373,0.7180720875,1.0955868,-1.477377575,
3.24,48.3,6.42,10.0,5.4499936,316.21344,76.66764,-10.113108,0.34476504,-0.7278373,0.792292225,1.045190425,-0.91232725,
1.92,48.48,6.66,10.0,4.69432,315.11987,75.534676,-10.113108,0.34476504,-0.7278373,0.8359690875,1.013425425,-0.6603453275,
0.35999998,48.48,6.96,10.0,4.165201,314.46674,75.05526,-10.113108,0.34476504,-0.7278373,0.7837400925,1.026253575,-1.0403034925,
-1.02,48.6,7.3799996,10.0,3.6372507,313.06137,74.1112,-10.113108,0.34476504,-0.7278373,0.65973447,0.953764283333,-1.1504629,
-2.1,48.48,7.62,10.0,3.3086748,311.49542,73.13498,-10.113108,0.34476504,-0.7278373,0.5427537575,0.76052725,-1.18324595,
-3.06,48.18,7.62,10.0,3.1587284,309.89667,72.42403,-10.113108,0.34476504,-0.7278373,0.475558595,0.556803675,-1.289231075,
-3.72,48.18,7.56,10.0,3.134814,308.43686,72.01474,-10.113108,0.34476504,-0.7278373,0.445015325,0.45631634,-1.226311975,
-3.72,48.18,7.56,10.0,3.1328902,307.63504,71.812225,-10.113108,0.34476504,-0.7278373,0.3878994375,0.4175263925,-0.9657779625,
-3.72,48.18,7.56,10.0,3.1328902,307.63504,71.812225,-8.197746,1.685518,2.4899697,0.34697145,0.4129449,-0.7415904,
-4.92,47.579998,7.2599998,10.0,3.1328902,307.63504,71.812225,-8.197746,1.685518,2.4899697,0.29443704,0.437786746667,-0.579507476667,
-5.46,47.52,6.7799997,10.0,2.956099,305.74225,70.950714,-8.197746,1.685518,2.4899697,0.19547688,0.439415733333,-0.37018433,
-5.64,47.28,6.3599997,10.0,2.898182,305.30914,70.486694,-8.197746,1.685518,2.4899697,0.08093964575,0.3387247875,-0.186313905,
-6.06,46.98,5.8799996,10.0,2.908856,305.11414,70.17364,-8.197746,1.685518,2.4899697,0.008857546175,0.167377075,-0.172874865,
-6.06,46.98,5.8799996,10.0,2.946801,305.41187,69.95346,-8.197746,1.685518,2.4899697,0.03115412825,0.069638639,-0.3430008375,
-6.06,46.98,5.8799996,10.0,2.950749,305.63498,69.67191,-8.810662,-0.49799395,4.4819455,0.10995574,0.05375614,-0.4202753,
-6.72,46.8,5.1,10.0,2.950749,305.63498,69.67191,-8.810662,-0.49799395,4.4819455,0.227241875,0.01221730525,-0.46853364,
-6.72,46.8,5.1,10.0,2.778895,305.69586,69.46426,-8.810662,-0.49799395,4.4819455,0.3741549675,-0.06078109125,-0.5311473125,
-6.72,46.8,5.1,10.0,2.778895,305.69586,69.46426,-8.772355,-0.5746084,4.367024,0.48991394,-0.12705997,-0.59864795,
-7.56,46.559998,4.5,10.0,2.778895,305.69586,69.46426,-8.772355,-0.5746084,4.367024,0.529823806667,-0.158824963333,-0.676431466667,
-7.62,46.559998,4.3199997,10.0,2.185323,304.29855,69.73601,-8.772355,-0.5746084,4.367024,0.572584363333,-0.176743676667,-0.77539162,
-7.62,46.559998,4.3199997,10.0,1.8687962,304.06482,69.75269,-8.772355,-0.5746084,4.367024,0.576962225,-0.168293375,-0.8662069125,
-7.62,46.559998,4.3199997,10.0,1.8687962,304.06482,69.75269,-9.423578,0.22984336,4.8267107,0.53023106,-0.15271631,-0.9443977,
-7.14,46.2,4.5,10.0,1.8687962,304.06482,69.75269,-9.423578,0.22984336,4.8267107,0.481769046667,-0.129503433333,-0.965981583333,
-7.14,46.2,4.5,10.0,1.337136,303.2971,69.76556,-9.423578,0.22984336,4.8267107,0.38515054,-0.0647517175,-0.9828821825,
-7.14,46.2,4.5,10.0,1.337136,303.2971,69.76556,-8.695741,1.8004397,3.5625722,0.38515054,-0.0647517175,-0.9828821825,
-6.48,46.079998,4.68,10.0,1.394666,302.92328,69.760086,-8.695741,1.8004397,3.5625722,0.224391166667,-0.006515896,-1.1419108,
-6.48,46.079998,4.68,10.0,1.6530821,301.98517,69.77449,-8.695741,1.8004397,3.5625722,0.146200416667,-0.0643444733333,-1.36222946667,
-6.48,46.079998,4.68,10.0,1.6530821,301.98517,69.77449,-8.695741,1.8004397,3.5625722,0.146200416667,-0.0643444733333,-1.36222946667,
-6.06,45.66,5.1,10.0,2.1821757,299.829165,70.136645,-8.695741,1.8004397,3.5625722,0.18301523,-0.31936035,-1.52862916,
-6.06,45.66,5.1,10.0,2.1821757,299.829165,70.136645,-8.695741,1.8004397,3.5625722,0.209730403333,-0.710639903333,-1.39073656667,
-6.06,45.66,5.1,10.0,2.71506,297.24048,71.31327,-10.534488,3.0262709,2.2984335,0.070554937,-0.972192035,-1.10352805,
-6.06,45.66,5.1,10.0,3.046978,296.00815,72.59237,-10.189722,3.6391866,2.336741,-0.0079412481,-1.136820225,-0.5904012675,
-6.06,45.66,5.1,10.0,3.31276965,295.3571,74.495455,-13.330915,2.834735,2.6048915,-0.1081231475,-1.037860075,-0.10384709425,
-6.06,45.66,5.1,10.0,3.31276965,295.3571,74.495455,-14.480132,2.6048915,2.6431987,-0.111177474,-0.893085,0.24678956,
-5.04,45.48,7.02,10.0,3.3779569,295.7518,75.99743,-14.480132,2.6048915,2.6431987,-0.0702495,-0.7959574,0.49541172,
-5.04,45.48,7.02,10.0,3.3779569,295.7518,75.99743,-14.480132,2.6048915,2.6431987,-0.041131592,-0.48095458,0.186924771333,
-5.04,45.48,7.02,10.0,3.384308,295.9474,76.566216,-10.955867,2.7581203,4.6351743,-0.08857546075,0.07910705225,-0.581238285,
-5.04,45.48,7.02,10.0,3.6802695,295.20703,76.486,-9.155427,1.2258313,2.183512,-0.15363261,0.13836098,-0.709519975,
-5.04,45.48,7.02,10.0,4.13338485,294.45821,76.596232,-9.80665,0.45968673,0.45968673,-0.164017315,-0.18600847,-0.24770586075,
-5.04,45.48,7.02,10.0,4.3061533,294.59897,77.385735,-9.80665,-0.038307227,-0.7278373,-0.0943786805,-0.6288857625,0.2516764825,
-5.04,45.48,7.02,10.0,4.12899,295.4698,78.42706,-8.389283,-0.5746084,-1.0342951,0.0079412485,-0.939205315,0.8109236375,
-5.04,45.48,7.02,10.0,4.12899,295.4698,78.42706,-7.8529816,-0.6512229,-1.4939818,0.120544075333,-1.15412803333,1.21114216667,
-5.04,45.48,7.02,10.0,3.7118309,296.8616,79.731964,-8.350976,-0.30645782,-1.685518,0.166969836667,-1.2278391,1.38340613333,
-3.6,46.2,7.74,10.0,3.7118309,296.8616,79.731964,-8.350976,-0.30645782,-1.685518,0.166969836667,-1.2278391,1.38340613333,
-3.6,46.2,7.74,10.0,3.1295568,298.579925,82.112463,-8.350976,-0.30645782,-1.685518,0.06994407125,-1.193936125,1.105055215,
-3.6,46.2,7.74,10.0,2.8752718,299.98605,84.08088,-10.151415,0.61291564,-1.532289,0.034819319,-1.159422225,0.8100073175,
-3.6,46.2,7.74,10.0,2.6497312,300.66553,85.441086,-10.534488,0.5363012,-2.0685902,0.148440255,-1.1322387,0.56749381,
-3.6,46.2,7.74,10.0,2.6497312,300.66553,85.441086,-10.151415,0.5746084,-2.2984335,0.259006866667,-1.01403633333,0.49195014,
-3.6,46.2,7.74,10.0,2.0630945,301.38409,87.171887,-10.189722,0.91937345,-1.8004397,0.366519146,-0.85203484,0.290527516,
-3.6,46.2,7.74,10.0,1.4730259,301.5484,88.32043,-10.496181,1.1875241,-0.842759,0.389324793333,-0.66787933,-0.00488692166667,
-3.6,46.2,7.74,10.0,1.0868508,301.22412,89.00755,-10.151415,0.6895301,0.61291564,0.3738495325,-0.5907067,-0.005803219,
-3.6,46.2,7.74,10.0,0.634558,301.4724,89.60564,-9.768343,0.5746084,0.61291564,0.3888157275,-0.4944954225,0.3316998275,
-3.6,46.2,7.74,10.0,0.27856183,302.09045,89.995155,-9.385271,0.7661445,-0.11492168,0.269086135,-0.2892446925,0.5274821425,
-3.6,46.2,7.74,10.0,0.15831204,302.47614,90.4538,-9.423578,0.49799395,-1.7238252,0.108734014,-0.20494529,0.3964515475,
-3.6,46.2,7.74,10.0,0.14470454,302.55435,90.93324,-9.653421,0.4213795,-1.6089035,0.0545706286667,-0.24882578,0.250047506667,
-3.6,46.2,7.74,10.0,0.13524811,302.5437,91.59262,-9.691729,0.30645782,-1.6089035,0.04276056725,-0.2871066675,0.1472185275,
-3.6,46.2,7.74,10.0,0.08780553,302.46585,92.248665,-9.730036,0.19153613,-1.6472107,0.07422012675,-0.308181505,0.127059971,
-3.6,46.2,7.74,10.0,-0.058230788,302.6538,92.91996,-9.844957,0.0,-1.8004397,0.15393804375,-0.38453968,0.328340075,
-3.6,46.2,7.74,10.0,-0.058230788,302.6538,92.91996,-9.768343,0.19153613,-1.5705963,0.15393804375,-0.38453968,0.328340075,
8.4,45.48,11.219999,10.0,-0.27653494,303.17627,93.53151,-9.768343,0.19153613,-1.5705963,0.2284636,-0.46710829,0.517199246667,
8.4,45.48,11.219999,10.0,-0.3859069,303.45035,94.089195,-9.768343,0.19153613,-1.5705963,0.2141082675,-0.489913925,0.5561928,
8.4,45.48,11.219999,10.0,-0.45340294,303.78357,94.76011,-9.691729,0.61291564,-1.1875241,0.16167567,-0.458963423333,0.562810503333,
8.4,45.48,11.219999,10.0,-0.463792,304.1446,95.25755,-9.998186,0.4213795,-0.8810662,0.1175915575,-0.398284145,0.5650503375,
8.4,45.48,11.219999,10.0,-0.4523357,304.5802,95.63257,-10.113108,0.2681506,-0.6512229,0.0974330075,-0.3448334325,0.61697391,
8.4,45.48,11.219999,10.0,-0.44088966,305.18008,95.9484,-10.151415,0.15322891,-0.5363012,0.10537425375,-0.3219259825,0.7486153525,
8.4,45.48,11.219999,10.0,-0.43101633,305.7338,96.151634,-10.113108,0.11492168,-0.45968673,0.10965031,-0.287106675,0.84910268,
8.4,45.48,11.219999,10.0,-0.38550392,306.52213,96.37374,-9.844957,0.45968673,-0.45968673,0.09957103225,-0.26083946,0.879645945,
8.4,45.48,11.219999,10.0,-0.2831364,307.33514,96.591805,-9.691729,0.45968673,-0.4213795,0.04184426975,-0.26114489,0.896444735,
8.4,45.48,11.219999,10.0,-0.10816635,308.15915,96.809,-9.500193,0.2681506,-0.49799395,-0.021176662,-0.260635846667,0.899600886667,
8.4,45.48,11.219999,10.0,0.08818973,309.03693,97.103195,-9.883265,-0.22984336,-0.80445176,-0.0640186754,-0.296636164,0.956126284,
8.4,45.48,11.219999,10.0,0.26286417,309.7052,97.34649,-9.921572,-0.22984336,-0.9576807,-0.0830776736667,-0.32131512,0.967203316667,
8.4,45.48,11.219999,10.0,0.5063797,310.56503,97.68685,-9.80665,-0.19153613,-0.842759,-0.0931569505,-0.34300083,0.95325521,
8.4,45.48,11.219999,10.0,0.77068204,311.4895,97.97854,-9.80665,-0.15322891,-0.5363012,-0.100792764,-0.3225368475,1.031751375,
8.4,45.48,11.219999,10.0,1.0611869,312.51868,98.19688,-9.959879,0.0,-0.49799395,-0.108734016,-0.2788599775,1.085202075,
8.4,45.48,11.219999,10.0,1.3639605,313.57327,98.37161,-9.768343,-0.076614454,-0.7278373,-0.1212567525,-0.233350525,1.069319575,
8.4,45.48,11.219999,10.0,1.5880054,314.37155,98.50641,-9.730036,-0.30645782,-0.9959879,-0.135612083333,-0.227241873333,1.0376564,
8.4,45.48,11.219999,10.0,1.8879037,315.39365,98.69575,-9.576807,-0.4213795,-1.2258313,-0.16859881,-0.1994475075,0.94470312,
8.4,45.48,11.219999,10.0,2.19406,316.30212,98.86342,-9.615114,-0.7278373,-1.3790601,-0.202196395,-0.17592919,0.8295550025,
8.4,45.48,11.219999,10.0,2.4967153,317.09894,99.01123,-9.691729,-0.7661445,-1.2258313,-0.2306016275,-0.182343275,0.715017775,
8.4,45.48,11.219999,10.0,2.8253992,317.8853,99.16322,-9.844957,-0.6895301,-1.0342951,-0.262061195,-0.226631005,0.72387532,
8.4,45.48,11.219999,10.0,3.1136088,318.53305,99.31113,-10.496181,-0.49799395,-1.1875241,-0.28507046,-0.26063584,0.764396043333,
8.4,45.48,11.219999,10.0,3.5671933,319.3367,99.58555,-11.951855,-0.45968673,-1.8770541,-0.27733283,-0.27947086,0.67225719,
8.4,45.48,11.219999,10.0,3.9199438,319.93793,99.922356,-11.33894,-1.0342951,-1.7621324,-0.25473081,-0.32834007,0.425162215,
8.4,45.48,11.219999,10.0,4.261787,320.19495,100.27183,-11.18571,-1.2258313,-1.4173675,-0.238542875,-0.2412917725,0.18387044375,
8.4,45.48,11.219999,10.0,4.5548615,320.1835,100.4598,-11.530476,-0.7661445,-0.5746084,-0.2571742675,-0.09040805775,-0.044898595,
8.4,45.48,11.219999,10.0,4.7881722,319.99194,100.50776,-11.60709,-0.842759,-0.2681506,-0.32650748,0.070249503425,-0.2318233625,
8.4,45.48,11.219999,10.0,5.1195803,319.60367,100.36832,-12.066776,-0.6895301,-0.19153613,-0.2794708525,0.3084869425,-0.1979203425,
8.4,45.48,11.219999,10.0,5.3434777,319.43756,99.94163,-12.258312,0.11492168,-0.45968673,-0.109141258,0.426383943333,0.0904080586667,
8.4,45.48,11.219999,10.0,5.4492254,319.66635,99.40761,-10.496181,2.030283,-1.1109096,-0.05192354575,0.474031435,0.2058615875,
8.4,45.48,11.219999,10.0,5.634275,319.7856,98.628685,-9.576807,2.183512,-0.6895301,-0.193949709,0.7348708825,-0.1111774735,
8.4,45.48,11.219999,10.0,5.8614864,319.51178,97.87261,-8.734048,2.2218192,-0.19153613,-0.3872885675,1.01067655,-0.33414328,
8.4,45.48,11.219999,10.0,6.34921,319.0138,96.59581,-8.312668,2.528277,0.076614454,-0.550695025,1.306640775,-0.330478085,
8.4,45.48,11.219999,10.0,7.0095387,318.55124,94.92898,-8.848969,2.4516625,0.80445176,-0.6139195625,1.68323915,-0.2684752725,
8.4,45.48,11.219999,10.0,7.7199965,318.24478,92.78267,-9.844957,1.9919758,0.6895301,-0.5729916,1.97146576667,-0.0541633853333,
8.4,45.48,11.219999,10.0,7.7199965,318.24478,92.78267,-10.726024,1.6472107,0.22984336,-0.5729916,1.97146576667,-0.0541633853333,
18.6,45.18,3.4199998,10.0,8.29979,318.41302,90.31679,-10.726024,1.6472107,0.22984336,-0.310930405,2.05189635,0.42394048,
18.6,45.18,3.4199998,10.0,8.504793,318.8872,88.42036,-10.726024,1.6472107,0.22984336,-0.075747289,1.92911243333,0.812858033333,
18.6,45.18,3.4199998,10.0,8.47175,319.97888,86.01687,-11.377247,1.532289,-1.4939818,0.1056796835,1.7064521,1.0064005,
18.6,45.18,3.4199998,10.0,8.172946,321.08707,83.943886,-11.377247,1.4939818,-1.8387469,0.253203635,1.421788825,0.6493497625,
18.6,45.18,3.4199998,10.0,7.759043,321.5129,82.30046,-11.492168,1.2641385,-1.4939818,0.37873646,1.165836325,-0.06230825175,
18.6,45.18,3.4199998,10.0,7.2891445,321.00485,81.108215,-11.032481,0.61291564,-0.5746084,0.5729915975,0.88392201,-0.822835475,
18.6,45.18,3.4199998,10.0,6.8778806,320.00885,80.47398,-10.036493,0.80445176,0.61291564,0.700051536667,0.948877333333,-1.2262101,
18.6,45.18,3.4199998,10.0,6.286665,318.3817,79.446686,-9.615114,1.1492168,0.6512229,0.736703475,1.1365148,-1.176526425,
18.6,45.18,3.4199998,10.0,5.672613,317.5878,78.579765,-9.653421,1.1492168,0.0,0.7657195725,1.146288625,-1.111469325,
18.6,45.18,3.4199998,10.0,5.0401645,316.7864,77.87522,-9.615114,1.2641385,-0.34476504,0.79595741,1.12979525,-1.246470575,
18.6,45.18,3.4199998,10.0,4.486011,315.3554,76.9547,-9.461885,1.1875241,0.15322891,0.7473936175,1.13284955,-1.5534303,
18.6,45.18,3.4199998,10.0,4.188412,313.7591,76.06913,-9.270349,1.1109096,0.5363012,0.671340885,1.0601566,-1.78952975,
18.6,45.18,3.4199998,10.0,3.958292,311.432,74.98783,-8.887277,1.3024458,0.7278373,0.634485346667,0.94643388,-1.84196233333,
18.6,45.18,3.4199998,10.0,3.8247166,309.8838,74.34229,-7.431602,2.336741,0.9576807,0.6145304275,0.7971791675,-1.512807775,
18.6,45.18,3.4199998,10.0,3.5984273,308.14703,73.55929,-6.9719152,2.9496565,0.49799395,0.507629015,0.7470882025,-1.04121982,
18.6,45.18,3.4199998,10.0,3.3623364,306.89038,72.71777,-6.895301,2.873042,0.9576807,0.387288565,0.751058825,-0.9239336875,
18.6,45.18,3.4199998,10.0,3.3592987,305.9665,72.1534,-8.274361,1.8004397,3.064578,0.0507018175,0.474947725,-0.93156949,
18.6,45.18,3.4199998,10.0,3.6756768,304.90222,71.70112,-8.887277,1.3790601,3.6008794,-0.0907134875,0.25076018,-0.671951785,
18.6,45.18,3.4199998,10.0,4.024749,304.20517,71.48087,-8.887277,1.1109096,3.6774938,-0.074830994,0.153327175,-0.4016439,
18.6,45.18,3.4199998,10.0,4.2493744,303.78027,71.351494,-8.734048,0.9576807,3.7924154,-0.00977384433333,0.11280645,-0.327831006667,
18.6,45.18,3.4199998,10.0,4.284675,304.81058,71.010445,-8.312668,0.91937345,3.4093432,0.0910189205,0.16890424,-0.4037819225,
18.6,45.18,3.4199998,10.0,4.2491503,305.47626,70.72787,-8.082825,0.80445176,3.4476504,0.1740965975,0.21777346,-0.5653557975,
18.6,45.18,3.4199998,10.0,4.169947,306.18668,70.33883,-8.6574335,0.22984336,3.8307228,0.2309070575,0.0748309905,-0.67225721,
18.6,45.18,3.4199998,10.0,4.0464063,306.3858,70.213554,-8.963891,-0.22984336,4.2521024,0.363159385,-0.155465205,-0.6603453475,
18.6,45.18,3.4199998,10.0,3.8816383,305.46036,70.5082,-9.423578,0.0,4.5202527,0.51271957,-0.27529661,-0.762767076667,
18.6,45.18,3.4199998,10.0,3.583029,304.3064,70.94661,-9.423578,0.34476504,4.711789,0.5952881925,-0.31826079,-0.91232723,
18.6,45.18,3.4199998,10.0,3.2999244,304.0681,71.13583,-9.11712,0.9576807,4.7500963,0.514653975,-0.24740042,-0.89094695,
18.6,45.18,3.4199998,10.0,3.0394747,304.31134,71.14152,-8.810662,1.8387469,4.4436383,0.35216382,-0.15118915,-0.751669685,
18.6,45.18,3.4199998,10.0,2.998929,304.31308,71.185036,-9.193734,2.6048915,3.3327289,0.250149315,-0.1670716425,-0.8280278575,
18.6,45.18,3.4199998,10.0,3.1500478,304.4115,71.39189,-9.80665,2.7581203,2.6048915,0.3228422875,-0.346055155,-1.127351825,
18.6,45.18,3.4199998,10.0,3.21362475,302.27997,72.28202,-10.726024,2.873042,2.4899697,0.417220965,-0.64018675,-1.370476175,
18.6,45.18,3.4199998,10.0,3.21362475,302.27997,72.28202,-11.109096,2.9496565,2.9113493,0.41213042,-0.787608916667,-1.30155023333,
18.6,45.18,3.4199998,10.0,3.2031214,299.98083,73.66775,-12.028469,2.4899697,3.4476504,0.32009339,-0.7858781425,-0.8710938375,
18.6,45.18,3.4199998,10.0,3.1168973,298.96658,74.670654,-13.177686,2.1068976,2.9879637,0.10018190225,-0.6927212125,-0.06078109575,
18.6,45.18,3.4199998,10.0,3.0260997,298.9443,75.511566,-13.560759,2.4899697,3.3327289,-0.04001167375,-0.4838052825,0.175318325,
18.6,45.18,3.4199998,10.0,3.1395443,298.93823,76.042098,-9.998186,2.681506,3.217807,-0.11636982875,0.00488691825,-0.3924809165,
18.6,45.18,3.4199998,10.0,3.6150644,297.90927,75.97373,-7.699753,1.4556746,1.6472107,-0.1353066525,0.09987646575,-0.7742716975,
18.6,45.18,3.4199998,10.0,3.6150644,297.90927,75.97373,-7.929596,0.15322891,0.38307226,-0.114028181667,-0.27081692,-0.561181526667,
18.6,45.18,3.4199998,10.0,3.850627,297.44403,76.44333,-8.0445175,-1.0342951,-0.4213795,0.06352998525,-0.6722572025,0.064140851,
18.6,45.18,3.4199998,10.0,3.6823297,297.62274,77.31884,-8.197746,-0.30645782,-1.3024458,0.3790418775,-1.0482447875,1.127962635,
18.6,45.18,3.4199998,10.0,2.59246385,299.73418,79.0668175,-9.232041,0.7661445,-0.9576807,0.3454442925,-1.174999325,1.74768545,
18.6,45.18,3.4199998,10.0,1.7942663,302.36197,80.7867,-9.80665,0.9576807,-0.30645782,0.105374254,-1.02778075,1.5711454,
18.6,45.18,3.4199998,10.0,1.6659881,303.67627,81.840195,-10.189722,0.80445176,0.038307227,-0.078496185,-0.8762862,1.0207558,
18.6,45.18,3.4199998,10.0,1.6659881,303.67627,81.840195,-10.228029,-0.22984336,-0.038307227,-0.0871501053333,-0.788016166667,0.527380326667,
18.6,45.18,3.4199998,10.0,1.6762514,304.33398,82.79066,-9.80665,-0.4213795,-1.1109096,0.014660765,-0.7593055,0.549473295,
18.6,45.18,3.4199998,10.0,1.40478365,304.940215,84.566435,-9.921572,-0.038307227,-2.183512,0.1664607775,-0.7602218075,0.7516696825,
18.6,45.18,3.4199998,10.0,0.7803886,306.30438,85.9952,-9.768343,0.4213795,-2.183512,0.3723223775,-0.84727009,0.9804386875,
18.6,45.18,3.4199998,10.0,0.21820116,307.06915,87.399086,-9.80665,0.91937345,-1.6472107,0.484721575,-0.988685405,0.957836705,
18.6,45.18,3.4199998,10.0,-0.42047706,307.89346,88.69971,-9.232041,0.6895301,-1.3790601,0.4972443175,-1.058934925,0.67470064,
18.6,45.18,3.4199998,10.0,-0.90691966,308.39178,89.745316,-8.810662,0.6512229,-1.9153614,0.3753766925,-0.81092361,0.3814853425,
18.6,45.18,3.4199998,10.0,-1.1051146,308.44843,90.30375,-9.155427,1.3790601,-1.9536686,0.15057828175,-0.560163435,-0.0302378275,
18.6,45.18,3.4199998,10.0,-1.104539,308.12534,90.89606,-9.768343,0.49799395,-1.1109096,-0.0574213313333,-0.459370673333,-0.324980313333,
18.6,45.18,3.4199998,10.0,-1.0341913,307.7398,91.43298,-10.304645,-0.5746084,-0.34476504,-0.054672438,-0.42638394,-0.124005645,
18.6,45.18,3.4199998,10.0,-1.1330827,308.10413,91.93001,-10.342952,-1.0342951,-0.6895301,0.1114829075,-0.385455975,0.36438112,
18.6,45.18,3.4199998,10.0,-1.3804909,308.62277,92.440674,-10.381259,0.11492168,-1.9536686,0.243735235,-0.329561795,0.462730415,
18.6,45.18,3.4199998,10.0,-1.5515988,308.8016,92.933876,-9.844957,0.4213795,-1.4939818,0.2611448875,-0.3408628,0.271529595,
18.6,45.18,3.4199998,10.0,-1.7156533,308.92853,93.46562,-9.5385,0.30645782,-0.91937345,0.197513093333,-0.327831006667,0.26389379,
18.6,45.18,3.4199998,10.0,-1.823099,309.33154,93.87143,-9.653421,0.19153613,-0.5746084,0.160352125,-0.3268129,0.49663344,
18.6,45.18,3.4199998,10.0,-1.9169326,310.11163,94.36095,-9.883265,0.30645782,-1.1109096,0.1447750625,-0.363770255,0.725097065,
18.6,45.18,3.4199998,10.0,-1.8936459,310.61948,94.96603,-9.80665,0.38307226,-1.340753,0.1230893465,-0.39156462,0.689361435,
18.6,45.18,3.4199998,10.0,-1.8505875,310.8507,95.3763,-9.730036,0.4213795,-1.1492168,0.08643743225,-0.396756975,0.537255975,
18.6,45.18,3.4199998,10.0,-1.7565525,311.03082,95.86074,-9.80665,0.34476504,-0.80445176,0.0387899425,-0.41294491,0.453872875,
18.6,45.18,3.4199998,10.0,-1.6483691,311.21097,96.234085,-9.691729,-0.11492168,-0.15322891,-0.00671951775,-0.41080689,0.4902193625,
18.6,45.18,3.4199998,10.0,-1.5084679,311.42944,96.56607,-9.730036,-0.34476504,-0.34476504,-0.0460185146667,-0.381587156667,0.500502256667,
18.6,45.18,3.4199998,10.0,-1.3677523,311.73557,96.864525,-9.921572,-0.49799395,-0.34476504,-0.05497787225,-0.3579670325,0.5464189575,
