time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 15:43:53.423,23,0.7666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.796524,0.4895935,-0.01094055,43.64795,14.9594,4.076714,274.9523,272.6746,20,-1.454671,2.440555,-0.6745918,0.7960981,1.489002,-0.4315836,-1.599773,1.438334,0.003626285,0.2235927,-0.04463726,-0.4149094,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.456,24,0.8000001,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.011902,0.4447021,0.0282135,42.95592,15.17953,7.695686,275.466,273.1883,20,-1.633629,2.347631,-0.740733,0.8303987,1.546152,-0.4420412,-1.492282,2.443018,-0.6654599,0.004887192,0.03887414,0.100719,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.490,25,0.8333334,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.6470184,0.6172333,-0.03005981,42.39891,15.09488,10.7528,275.6547,273.377,20,-1.353793,1.612788,-1.18803,0.9185049,1.652552,-0.4645784,-1.811013,0.8822083,-0.5269794,-0.07144438,0.08210547,-0.2125962,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.522,26,0.8666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.9532318,0.3712006,-1.129898,40.77853,15.33195,15.01625,272.6338,270.3561,20,0.03391163,-0.8497527,-0.8545871,0.9765503,1.724467,-0.4932329,-1.498852,1.413183,-1.517177,-0.4764758,0.1601148,0.04040955,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.557,27,0.9,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.7736053,0.3632355,-0.7241058,39.9346,15.80611,16.4374,274.0598,271.7821,20,1.284367,-0.201846,-1.092397,0.9991725,1.734206,-0.5149987,-0.003698181,-0.8472895,-0.8454555,0.1429788,-0.1764174,-1.316051,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.593,28,0.9333334,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.5156403,0.5337982,-0.1379547,38.97249,16.60204,16.81747,276.4594,274.1816,20,-0.2053073,0.2912081,-1.713238,0.9626819,1.710423,-0.5701191,0.4785348,0.5026988,-1.600224,-0.1873733,-0.1174148,0.1281086,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.623,29,0.9666667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.8370819,0.5743256,-0.2081604,37.26772,19.53171,16.37129,281.5521,279.2744,20,0.3929116,0.1443902,-1.891502,0.9753076,1.728763,-0.6243902,-0.06587421,0.5982695,-2.016321,-0.2855778,-0.05080446,-0.2655842,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.656,30,1,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.7470093,0.681076,0.1553497,37.26772,19.53171,16.37129,281.5521,279.2744,20,0.04172295,-0.8180299,-1.848724,0.9777724,1.737281,-0.6860943,0.1720001,-0.4655949,-1.695434,-0.01601894,0.047556,0.02713007,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.691,31,1.033333,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,1.250626,0.6772156,-0.002868652,35.07347,23.25729,16.27214,287.901,285.6233,20,-0.472179,1.970464,-2.122564,0.9934452,1.729076,-0.751429,-0.1399873,-0.06826328,-2.459651,0.3378988,-0.1548364,0.3388349,0.0.0.0,10.221.79.104,1,0
2014-11-28 15:43:53.723,32,1.066667,56.1732,10.18927,62.24707,1.1,195.8203,12,10,1417185833,0.5342255,0.5610046,0.2386475,33.57127,25.30637,16.61916,291.6683,289.3906,20,-0.04920483,0.1998226,-1.07987,1.027104,1.795551,-0.817697,-0.04303609,1.532053,-1.500607,0.5839233,-0.05235715,-0.155288,0.0.0.0,10.221.79.104,1,0
