motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
0.02973304 , -0.2313159 , 0.1208636
-0.07948071 , -0.1067922 , 0.01766456
0.03689077 , 0.04835688 , -0.06617867
-0.1680786 , -0.1334393 , -0.2025522
-0.1044615 , -0.1932344 , -0.2082974
-0.1132045 , -0.1890064 , -0.2920668
-0.09837632 , 0.08698632 , -0.1815891
0.01897925 , 0.1052784 , -0.6021583
-0.1409966 , 0.2102088 , -0.6647213
0.4352319 , 0.4792452 , -0.2028368
-0.004643032 , 0.6332062 , -0.6434326
0.1206016 , 0.690453 , -0.6678458
0.226703 , 0.484984 , -0.6607354
-0.4917875 , 0.2459134 , -0.7525668
-0.5389354 , 0.4088947 , 0.5956897
-0.5208892 , 0.6247866 , 0.7866715
-0.4799266 , 0.4435663 , -0.2792521
-0.0059756 , 0.3303557 , 0.2344623
0.3120674 , 0.06580222 , 0.4567223
0.01819935 , -0.226996 , 0.5266243
0.03942546 , -0.3811775 , 0.6806473
-0.02993732 , -0.600106 , 0.8023492
-0.08918183 , -0.804116 , 0.8958812
0.0002400923 , -0.8403047 , 0.7489886
-0.05324882 , -0.7481786 , 0.447161
-0.7544869 , 0.4648746 , -1.60298
0.02410243 , 2.191397 , -1.340633
-0.0539433 , -0.05185016 , -0.3688045
-0.6996809 , -0.5951968 , 0.2561902
-0.5186077 , 0.5764511 , 0.2363789
-0.2192193 , -0.6805076 , 1.63093
-0.04240867 , -0.5456067 , 1.114316
0.04476868 , 0.07885977 , 1.534336
0.1978424 , 0.5187376 , 0.06680255
0.08508128 , -0.006476647 , 0.1358078
-0.08373597 , -0.1605533 , 0.03500052
-0.1513014 , -0.06401044 , -0.09433283
-0.05186752 , -0.08920851 , -0.1376519
-0.06847604 , -0.1403805 , -0.0392961
-0.05273933 , -0.1890545 , -0.3245001
-0.2583189 , 0.02509981 , -0.2542826
0.09862583 , 0.1478664 , -0.2215078
-0.01629068 , 0.1906494 , -0.6991696
-0.1848314 , 0.281011 , -0.3146056
0.05018366 , 0.4542675 , -0.1624406
0.001406098 , 0.6355992 , -0.656516
0.4596775 , 0.6291528 , -0.5364534
0.2216913 , 0.5867466 , -0.8106383
-0.3277349 , 0.2779956 , -0.6806843
-0.5157494 , 0.310415 , 0.2696068
-0.4326809 , 0.6269832 , 0.9078273
-0.3096086 , 0.3381127 , -0.1228471
0.3153515 , 0.2709124 , 0.4230289
0.3432567 , 0.1209118 , 0.4577158
0.06920201 , -0.2221441 , 0.5096042
0.01160135 , -0.5424098 , 0.6572008
-0.02477168 , -0.5818121 , 0.7545439
-0.05757781 , -0.6980385 , 0.8632492
-0.03613062 , -0.763342 , 0.686686
-0.267111 , -0.6460891 , 0.3435915
-0.6770911 , 0.07988236 , -1.141359
0.1785969 , 2.011408 , -1.16057
-0.08869906 , -0.152857 , -0.3511612
-0.2444849 , -0.4531861 , 0.5184593
-0.9543235 , 0.739178 , 0.1790651
-1.161243 , 1.581529 , -0.7197668
-0.1464158 , -0.8744244 , 1.144388
-0.04921785 , -0.3196868 , 1.378355
-0.03197491 , 0.405774 , 0.2622368
0.1287978 , 0.3188073 , 0.1434161
0.1737227 , 0.01919932 , 0.04031288
-0.2245896 , -0.2131308 , -0.001340899
-0.06527217 , -0.112739 , -0.1423016
0.07521905 , -0.07660963 , -0.05876666
0.05317403 , -0.1326018 , -0.3124225
0.05883457 , 0.1011878 , -0.3138331
0.5482181 , 0.1623998 , -0.2443877
0.4502458 , 0.1742135 , -0.3160857
-0.1774982 , 0.3678866 , -0.3217346
0.3153592 , 0.3930665 , -0.2187974
0.1345202 , 0.5277211 , -0.3982095
