min,max,avg,stdVar
0.00310955930605 , 0.0184028189836 , 0.00978916142222 , 0.00216223157589
0.00304987792024 , 0.0164047178099 , 0.00978915908471 , 0.00216223082027
0.00304987792024 , 0.0295122227122 , 0.0106728279061 , 0.00258677508467
0.0039419677081 , 0.0295122227122 , 0.0107645281601 , 0.00264387378954
0.00396191784565 , 0.0156672151355 , 0.00918466685953 , 0.00204832250602
0.00396191784565 , 0.0248525929397 , 0.00971196984216 , 0.00213852669145
0.00514346251909 , 0.0248525929397 , 0.0103482665816 , 0.00240196321114
0.00372208862108 , 0.0156437610905 , 0.00985301117695 , 0.00218370760766
0.00372208862108 , 0.0155035930574 , 0.010249671007 , 0.00235182253025
0.00426819515356 , 0.0155035930574 , 0.010078362094 , 0.00227225907647
0.00426819515356 , 0.0151212273346 , 0.00914369299363 , 0.00204684215076
0.004309331629 , 0.0151212273346 , 0.00909020230201 , 0.00204614308787
