motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
0.6498964 , -0.8788959 , 0.7534296
-0.2776508 , -0.1434131 , -0.5675096
-0.5191487 , 1.01274 , -2.576729
0.5872685 , -0.9512367 , 0.6783896
-0.4749786 , -0.6137142 , 2.033156
1.32671 , 0.05375643 , 2.498132
0.05932391 , -0.1974052 , 0.6932204
-1.418102 , 0.40803 , 0.3275714
0.2673477 , 1.03893 , 1.064782
0.6389685 , 2.88027 , -0.4788123
-0.9942194 , 0.95277 , -1.512637
-0.9692066 , 0.2409753 , -1.067252
0.9765226 , -0.9641477 , -1.062237
1.275186 , -0.01783735 , -1.382949
0.2461474 , -0.6292251 , -0.8648892
-0.1568417 , -0.9874048 , -0.2644087
0.3246052 , -0.645116 , -0.5904415
0.2886678 , 0.3653291 , -0.1574563
-0.800867 , 2.453117 , -0.1689169
-1.191747 , 1.439435 , 0.1329649
-1.530553 , 2.429321 , 0.1991612
0.5412387 , 1.053282 , 0.2794093
0.348022 , -0.2902077 , 0.9873486
0.3710421 , -0.5252948 , 0.964879
0.2791493 , -1.797788 , 1.352995
0.4131004 , -1.258684 , 1.200269
0.0101737 , -0.3893619 , 0.6249383
-0.1572041 , 0.1370291 , -0.5933594
-0.006623517 , -0.1463328 , -1.295835
0.4447277 , -0.8316875 , 3.426597
-2.31022 , 2.19789 , -0.7439868
0.4043981 , -0.1953662 , 1.134137
-0.6960357 , 0.3982233 , 0.4538347
0.1535851 , 1.02621 , 0.5433659
0.2560426 , 2.036127 , 0.06691764
-0.3668401 , 1.497252 , -0.6471519
-0.6680706 , 0.3992633 , -1.174866
0.3385179 , -0.2659727 , -0.886872
0.8011106 , -0.3559507 , -1.59399
1.185553 , -0.2190057 , -0.8322871
-0.1202957 , -0.9334812 , -0.6876088
0.1888501 , -0.7513695 , -0.4355557
0.2465161 , 0.5127625 , -0.2865534
-1.356884 , 2.255612 , -0.150632
-1.100427 , 1.870543 , -0.07273788
0.007174877 , 1.350408 , -0.1370886
0.4257942 , 1.113023 , 0.3935866
0.2139386 , 0.5199891 , 0.8096979
0.217427 , -1.284976 , 1.474833
0.5264432 , -1.806197 , 1.470172
0.7399446 , -1.511874 , 1.382548
-0.1008671 , -0.3794622 , 0.2028724
-0.3965713 , 1.333799 , -2.961891
0.07446445 , -0.07818542 , -0.4446677
-1.066199 , 0.5076001 , 0.8695914
1.397861 , -0.876552 , 2.675657
0.44077 , -0.04804571 , 1.823475
-0.3309436 , 1.432301 , 0.9393441
0.2742431 , 1.718326 , 0.05461224
-0.1053702 , 1.989524 , -0.1456814
-0.9133172 , 0.8104207 , -1.081075
0.1648185 , 0.00105419 , -1.01912
0.7920565 , -0.8924379 , -0.9291735
0.8028086 , -0.01322704 , -1.773516
0.1722178 , -0.7270531 , -1.05082
0.1392864 , -1.138194 , -0.06337666
0.7400851 , 0.3067159 , -0.03768511
-1.017599 , 1.335704 , -0.1185051
-1.022923 , 1.332294 , -0.0716102
-1.393156 , 2.529211 , -0.07414007
0.01209293 , 1.794857 , -0.2220578
0.2499873 , 0.8133353 , 0.6282493
0.3444224 , -0.413809 , 1.277711
0.4234488 , -1.102241 , 1.458416
0.545203 , -2.298182 , 1.791497
0.967734 , -0.7693998 , 1.041811
-0.1915505 , -0.05667714 , -0.6146775
-0.743207 , 0.5289827 , -2.429193
0.4784266 , -0.5599809 , 2.253471
-2.211076 , 1.809318 , -0.8805657
0.9614092 , -1.237082 , 1.988651
-0.4371834 , 0.7924881 , 0.6777237
-0.4812212 , 1.175729 , 0.608375
0.3511742 , 1.451811 , 0.4643725
-0.1387963 , 1.160027 , -0.07057963
-0.614215 , 0.5612943 , -1.256696
0.09061544 , -0.07664828 , -1.221844
0.4720362 , -0.5545953 , -1.555411
0.4058828 , -0.6330422 , -1.133101
0.06947603 , -0.8584958 , -0.5920088
0.3368428 , -0.5072672 , -0.3724956
0.1805608 , 0.7083848 , -0.04589569
-0.4398463 , 1.39404 , 0.139546
-1.15246 , 1.522982 , -0.0134169
-0.3237309 , 2.173043 , 0.2101077
0.552394 , 1.513843 , -0.2362486
0.2007459 , 0.2362559 , 1.001348
0.1446239 , -0.6771137 , 1.271658
0.370351 , -1.697692 , 1.535371
0.6961888 , -1.576051 , 1.336426
0.222317 , -0.4951502 , 0.3808978
-0.2750167 , 0.3283226 , -1.587204
-0.322258 , -0.05542529 , -0.4601832
-0.8320305 , 0.5693305 , 1.912259
0.8848844 , 0.1176336 , 1.448348
0.6707032 , 0.1316339 , 2.090211
-1.686632 , 0.8940246 , -0.2981528
0.2406907 , 1.047202 , 1.031422
0.6058862 , 1.824426 , 0.1019083
-1.006507 , 0.2809957 , -1.168389
-1.022415 , -0.1337095 , -1.00356
0.4563071 , -0.9229969 , -1.247686
1.026747 , -0.09846078 , -1.021569
0.4167454 , -0.4973218 , -0.9584796
0.03396403 , -1.091616 , -0.5113841
0.7123277 , -0.3301228 , -0.1492766
-0.2188701 , 1.472359 , 0.1540894
-1.491987 , 1.479465 , -0.2552235
-1.097506 , 1.742807 , -0.0103924
0.3809875 , 1.702281 , -0.05730266
0.4684272 , 1.005285 , 0.4673666
0.1979347 , 0.09542943 , 1.161054
0.3046755 , -0.9322549 , 1.29232
0.3981117 , -2.130275 , 1.375804
0.7331047 , -0.767096 , 0.8894876
0.2881393 , -0.474239 , 0.3520297
-0.6482478 , 0.3402402 , -1.468848
0.3132852 , -0.7249209 , 1.159484
-1.575355 , 2.252619 , -0.3107399
2.087897 , -1.32744 , 2.583497
0.8868569 , 0.4947767 , 1.328844
-1.139425 , 2.041413 , -1.198549
-0.00714314 , 1.311609 , -0.1040646
0.02519975 , 1.755251 , -0.6844198
-0.4184062 , 1.136629 , -1.097993
-0.05538646 , -0.6374981 , -0.8594509
0.8288558 , -0.6644012 , -1.326702
1.640942 , 0.03207838 , -1.285949
-0.1354795 , -0.7161828 , -0.9678742
-0.06227762 , -1.076604 , -0.4964173
0.5653371 , -0.07045826 , 0.04575641
0.6153018 , 1.626448 , -0.1234632
-0.03104846 , 1.985107 , 0.6935281
-0.3643087 , 1.323794 , -0.02003678
0.4622578 , 1.341929 , 0.9184541
0.2647442 , 0.4378589 , 0.8845986
0.2795081 , -0.4078006 , 0.9946934
0.09338782 , -1.766587 , 1.177225
0.5058904 , -1.384749 , 1.084773
0.4363684 , -0.8883508 , 0.4443003
-0.5547287 , 1.228733 , -3.425999
0.3391058 , 0.3831354 , -0.269796
0.9250937 , 0.2664646 , 3.39353
-1.845289 , 0.4884303 , 0.7674041
0.902229 , -1.061097 , 3.014164
0.6143879 , 1.235996 , 0.8040911
0.5344979 , 1.168636 , 0.1874511
0.02003762 , 1.462399 , 0.1593181
-0.319004 , 1.715294 , 0.3849078
-1.086853 , 0.2808839 , -1.230064
0.4071386 , -0.6015844 , -0.6843677
1.169945 , -0.6444792 , -1.70186
0.5249681 , -0.4301154 , -0.3872405
0.0315183 , -0.8135032 , -0.5080982
0.1150182 , -0.9434426 , -0.4343924
0.7543337 , 0.3391908 , -0.2221994
0.8857482 , 1.78916 , 0.2317703
-0.6624686 , 1.873752 , 0.2864253
-0.6836002 , 2.115073 , 0.1253823
0.4029251 , 1.895902 , 0.2664253
0.1792418 , 1.313039 , 0.4297474
0.1838623 , -0.3558437 , 1.154198
0.2099217 , -1.607554 , 1.128258
0.3920537 , -2.179256 , 1.416759
0.6459334 , -0.7491951 , 0.8125411
-0.00702542 , 0.4852301 , -1.460506
-0.1475284 , 0.5294326 , -1.267039
0.3969474 , -0.3180515 , 0.4784295
-0.9144047 , -0.6777765 , 0.579592
-0.02199604 , -1.072388 , 1.905313
-0.4875125 , 2.26597 , -0.2406126
0.6487045 , 1.186404 , 0.2381174
0.5185354 , 1.309421 , 0.5953037
-0.9869592 , 1.065535 , -1.174597
-0.4975628 , 0.1510668 , -1.138085
0.8136601 , -0.6732442 , -1.057255
0.945106 , -0.3125504 , -1.784357
1.048435 , -0.1910902 , -0.9884928
0.1221347 , -1.18872 , 0.05492292
0.1261314 , -0.7705576 , -0.3016862
0.4051735 , 1.017795 , -0.1436213
-0.8320857 , 2.003473 , -0.04228473
-1.254349 , 2.030929 , 0.2120709
0.1575085 , 1.610331 , 0.01332287
0.6786073 , 1.301289 , 0.05894525
0.3305108 , -0.02983941 , 1.335562
0.2350368 , -1.295889 , 1.385558
0.572015 , -1.993478 , 1.307072
0.7305735 , -0.9087075 , 0.8719232
-0.05493597 , -0.3956774 , -0.4665258
-1.113225 , 1.053233 , -2.763915
-0.5079883 , 1.267815 , 1.620088
0.5264285 , -0.3217714 , 1.871751
1.475138 , -0.8408616 , 2.09184
-0.2325322 , 1.62924 , -0.2256462
0.3997207 , 1.314015 , 0.3510226
0.1170877 , 0.8317412 , 0.3475229
-0.3892306 , 1.451746 , -0.4208907
-0.8525201 , 0.5059162 , -0.9425402
-0.4810468 , -0.1762772 , -1.074634
0.5679487 , -0.7853516 , -0.9131071
1.513342 , -0.1817485 , -0.6891783
0.4660837 , -0.5323272 , -0.8390861
-0.01062061 , -1.000999 , -0.1348955
0.6105067 , 0.5628945 , -0.1806353
0.7769125 , 1.350704 , -0.04410264
-0.2562115 , 1.148355 , 0.03086608
0.04985295 , 1.779772 , 0.0635751
1.063659 , 1.972196 , 0.2646775
0.4519813 , 1.106542 , 0.6936728
0.08141052 , -0.1634208 , 1.45152
0.06419569 , -1.462611 , 1.169997
0.2264314 , -1.891187 , 1.259539
0.2270585 , -0.2550628 , -1.130198
-0.1577873 , 0.5146403 , -2.561648
1.283653 , 0.1207501 , -0.07439652
-1.081568 , 1.122987 , 1.501198
-0.8943802 , -0.9216577 , 0.8917308
0.5914077 , 0.5877534 , 1.673655
0.3090863 , 3.01866 , -1.17458
1.066898 , 1.132203 , 0.4753444
-0.5316672 , 1.607837 , -0.01544972
-1.10745 , 0.6805756 , -1.059062
-0.4891425 , -0.02396428 , -1.066505
0.7689788 , -0.7465931 , -1.518395
1.401958 , -0.1450028 , -1.20575
0.9037439 , -0.5110555 , -0.3796825
0.005140841 , -1.042553 , -0.277635
0.6406935 , -0.1717207 , -0.1404449
0.6428739 , 0.9870205 , -0.3873335
-0.4373173 , 1.677748 , 0.3351889
-0.9204041 , 1.641163 , -0.02056614
0.9374096 , 2.12102 , -0.1780634
0.1243858 , 1.262614 , 0.4866585
0.2298798 , 0.07525048 , 0.9789249
0.2082346 , -1.014046 , 1.114445
0.4343723 , -1.579691 , 1.414069
0.373024 , -0.7821653 , 0.6911749
0.2949716 , -0.6250885 , 0.3368954
-0.08046895 , 0.3182682 , -1.996563
0.7754385 , 0.1235523 , 1.565068
-0.694292 , 0.872265 , 1.135935
-0.4347111 , -1.335263 , 0.5862534
-0.3699393 , 0.7733428 , 0.7390404
0.4695219 , 2.281445 , 0.6164508
1.319821 , 1.959305 , -0.1573017
-0.804845 , 0.8183436 , -0.9494314
-0.631927 , 0.4610256 , -0.9908158
0.1947402 , -0.4552373 , -1.189342
0.4649391 , -0.531727 , -1.525606
1.334026 , 0.1090331 , -1.440905
0.136726 , -1.083494 , 0.01881397
-0.1436231 , -0.9833218 , -0.6259106
0.1648257 , 0.3536229 , -0.364612
-0.2661387 , 1.576933 , -0.04731375
-0.7335016 , 1.634578 , 0.1005095
-0.5352831 , 2.017744 , -0.1875953
0.9215464 , 1.730065 , -0.1372044
0.2495427 , 0.06226482 , 0.9365141
0.1854879 , -0.2976144 , 1.102224
0.137436 , -1.95694 , 1.449535
0.6370434 , -1.390746 , 1.467077
0.3162235 , -0.571673 , 0.8535791
-0.6958094 , 0.5286443 , -2.555796
0.1241764 , -0.3634539 , -0.8311073
0.1458976 , -0.1006743 , 2.296982
0.729992 , -0.2962354 , 1.24473
0.7512856 , 0.02499733 , 1.935375
-1.396265 , 0.922869 , -0.3030936
0.5987361 , 1.27375 , 0.5196603
0.2837803 , 1.958402 , -0.3780321
-0.7367466 , 1.065454 , -1.0423
0.006269733 , 0.01156871 , -1.042506
0.8662943 , -0.8653989 , -1.161886
0.7962739 , -0.4036966 , -1.526932
0.6291853 , -0.4306248 , -1.008281
-0.06005091 , -1.013777 , -0.1601577
0.07768498 , -0.5653879 , -0.3889622
0.1715252 , 0.8293443 , -0.3277586
-1.251271 , 1.85985 , -0.403301
-1.151492 , 1.942976 , 0.06151703
0.3442832 , 1.580558 , -0.270106
0.2789279 , 0.5780361 , 0.5404888
0.2620821 , 0.1213829 , 0.8038903
0.2647878 , -1.49755 , 1.220894
0.4840209 , -1.938144 , 1.432387
0.7323663 , -0.7809631 , 0.6941576
-0.2712059 , -0.1122928 , -0.6202407
-0.6738454 , 0.6440359 , -2.696438
0.8474789 , -1.053603 , 1.884376
-0.9210953 , 0.3081716 , 0.3906747
1.275108 , 0.6606724 , 3.034133
0.05918671 , -0.2943172 , 0.8159657
-0.4765263 , 1.291218 , 0.5171037
0.8617377 , 1.781837 , -0.08871381
0.9045745 , 2.009971 , -0.2942833
-0.7195141 , 0.5232501 , -1.28824
-0.1539491 , -0.1813811 , -0.9548292
0.7442724 , -0.9307689 , -1.016739
1.206579 , -0.06415304 , -1.402337
-0.3587425 , -0.857053 , -0.6572862
-0.3111291 , -0.9957826 , -0.274827
0.5626402 , 0.2695512 , -0.3707497
-0.2796012 , 1.648852 , -0.09471385
-0.814617 , 2.027384 , -0.2170834
-0.2898938 , 1.869916 , 0.001529273
0.364819 , 1.123432 , 0.07693154
0.6066136 , 1.064457 , 0.2150389
0.2609395 , -0.8105166 , 0.9465982
0.2349164 , -2.043169 , 1.368749
0.5684786 , -1.842631 , 1.287226
0.5358443 , -0.7353041 , 0.7684395
-0.65499 , 0.583741 , -2.17748
-0.3646953 , 0.1265119 , -0.9623404
0.06386613 , -0.2590049 , 2.504626
1.154944 , -0.9412463 , 1.840461
0.821616 , -0.3440117 , 2.308441
-1.669016 , 1.071775 , -0.4747052
0.7274781 , 1.519777 , 0.8516716
0.9123078 , 2.399804 , -0.464436
-0.8779501 , 0.8945302 , -1.329592
-0.6119719 , 0.2829292 , -1.175787
0.8272728 , -0.7041914 , -0.988883
0.7117477 , -0.1632868 , -2.229711
0.4821908 , -0.4513895 , -0.6786867
-0.3027708 , -0.9484047 , -0.2799923
0.3149417 , -0.516066 , -0.328806
0.3318006 , 0.8034565 , -0.3665493
0.2539543 , 1.740505 , -0.1887328
-0.87876 , 1.69157 , -0.09479246
-0.2260428 , 1.579657 , -0.1050386
0.8335075 , 1.198594 , 0.1919514
0.2141447 , -0.3835988 , 1.062671
0.1381454 , -0.903289 , 1.08725
0.0424137 , -2.227305 , 1.34295
0.7192345 , -1.306051 , 1.154898
0.124059 , -0.5000916 , 0.3189209
-0.5818329 , 0.6140018 , -2.5606
0.7398956 , -0.8815348 , 1.428728
-0.6553022 , 0.79478 , 0.8174641
-0.6190861 , 1.44543 , -1.090127
-0.08566072 , 0.08368525 , 1.27593
-1.227094 , 0.9841806 , 0.1089935
0.3469123 , 1.210945 , 0.9900391
0.8740802 , 2.269521 , -0.7287456
-0.6563335 , 0.997081 , -1.525798
-0.2153157 , 0.1381765 , -1.225029
0.7554832 , -0.6884922 , -1.129202
1.255332 , 0.003143851 , -1.182485
0.3422444 , -0.5810679 , -1.011175
-0.2129213 , -0.8413927 , -0.5505107
0.5096546 , 0.4593585 , -0.3548763
0.190957 , 0.9732042 , -0.0940363
-0.8329579 , 1.864503 , -0.161858
-0.18485 , 2.256742 , -0.2696849
0.7263895 , 1.0875 , -0.0814596
0.6123174 , 0.5434787 , 0.6453527
0.1076801 , -0.7089726 , 1.155116
0.2156882 , -1.930558 , 1.465115
0.5110531 , -2.010665 , 1.758618
-0.0739774 , -0.3562 , -0.1282917
-0.3483656 , 0.4062243 , -2.027286
-0.1462322 , -0.1360854 , -0.747182
-0.7125114 , 1.15681 , 1.669922
0.3331477 , -0.747013 , 0.9780725
0.2651926 , 0.1282952 , 1.546257
-1.584646 , 1.440323 , -0.5026106
0.6025078 , 1.694234 , 0.4448599
0.77626 , 2.071956 , -0.5210457
-0.8345259 , 0.8191456 , -1.495321
-0.6092419 , 0.0796717 , -1.157253
0.9041878 , -0.1545075 , -1.987778
0.6320305 , -0.3201886 , -1.178219
0.1568022 , -0.5812774 , -1.069386
0.2693776 , -0.767038 , -0.5373944
0.7777645 , 0.5824173 , -0.3394812
-0.4098479 , 1.467019 , -0.005807487
-1.072267 , 1.586006 , -0.2198436
-0.4630066 , 2.298401 , 0.1768791
0.7762762 , 1.55003 , -0.2205615
0.5396041 , 0.3370697 , 0.8956532
0.1557166 , -0.7916474 , 1.290906
0.1666963 , -1.789552 , 1.362656
0.703335 , -1.317796 , 1.152143
0.2005644 , -0.3938441 , 0.4672587
-0.3394406 , 0.08877233 , -0.8268893
-0.7591105 , 0.3715245 , -1.352312
-0.514232 , 0.2448929 , 2.675951
-0.1903716 , 0.3992642 , 0.1075938
1.470414 , -0.4452574 , 2.605595
-0.8124966 , 0.7661399 , -0.1607383
0.2629316 , 1.251593 , 0.7047275
0.6441582 , 1.682564 , 0.02623668
-0.7037784 , 0.822226 , -1.335907
-0.8206858 , 0.6081854 , -1.17457
0.7351149 , -0.946771 , -1.063752
0.9968837 , 0.04409624 , -1.918539
0.212156 , -0.4585582 , -1.198393
-0.06948615 , -0.9356084 , -0.2645014
0.2714499 , -0.5676312 , -0.517978
0.4669678 , 0.9194945 , -0.1470144
-0.8075342 , 2.091475 , -0.06867347
-0.9346954 , 1.527995 , 0.07759934
-0.1052303 , 1.752554 , 0.2254204
0.9580706 , 0.9678233 , 0.1951708
0.5247646 , 0.04280869 , 0.9506127
0.2727981 , -0.9559075 , 0.8830531
-0.0890044 , -2.302317 , 1.367721
0.4658833 , -1.271932 , 1.261756
0.2995957 , -0.5257674 , 0.8669713
-0.7273026 , 0.8120991 , -3.290475
0.3189639 , -0.8364612 , 0.1933232
0.7411216 , -0.773249 , 2.690479
0.6749333 , 0.02855351 , 1.945472
0.3908752 , -0.588222 , 1.843032
-1.090011 , 0.7597714 , 0.8099534
1.033862 , 2.251176 , -0.1798799
0.09885415 , 1.141456 , -0.7352939
-0.3884121 , 0.8624157 , -0.8353317
0.003420081 , -0.4064758 , -1.010582
0.5102485 , -0.7630355 , -1.241406
1.017331 , -0.259045 , -1.418469
-0.5556123 , -0.8017985 , -0.9069304
-0.09850156 , -0.9655585 , -0.3771403
0.6437378 , 0.09515651 , -0.2654291
0.6513092 , 1.337313 , -0.01035115
-1.121721 , 1.396676 , -0.3191979
-1.233882 , 2.371691 , 0.03994917
0.8728202 , 1.296129 , -0.1899673
0.4459228 , 0.4313045 , 0.7375523
0.1790077 , -0.2755372 , 1.273844
-0.05316382 , -1.64189 , 1.199374
0.1319883 , -2.113342 , 1.023929
0.4907988 , -0.6444379 , 0.722865
0.1898775 , 0.07307321 , -1.094863
-1.279469 , 1.058976 , -2.358947
0.3892026 , -0.5752655 , 2.237172
-1.792632 , 1.884848 , -0.06213787
1.410025 , -0.0753293 , 1.415428
0.9802476 , 0.3231134 , 0.6479887
0.9318621 , 1.201177 , 0.3627918
0.1837759 , 0.9465832 , 0.04830211
0.08720664 , 1.563352 , -0.206985
-0.7066795 , 0.4610888 , -0.9463742
-0.2717701 , -0.4302784 , -1.100253
0.6013414 , -0.7080723 , -1.337095
1.168419 , -0.04460308 , -1.189008
-0.1958573 , -0.6615852 , -0.763745
-0.3860627 , -1.027859 , -0.3698167
0.5712692 , 0.2494488 , -0.3393924
0.715429 , 1.875732 , -0.0443918
0.2589325 , 1.746936 , -0.1299046
0.3413623 , 2.025655 , 0.04596307
0.9473743 , 1.965977 , 0.008543011
0.4341708 , 1.443786 , 0.7080061
0.05568264 , -0.6747751 , 1.265423
0.04447411 , -1.639843 , 1.090726
0.2356943 , -1.989208 , 1.341135
0.488268 , -0.9727635 , 0.664826
-0.2122721 , 0.06275454 , -1.458033
-0.0614312 , 0.7128879 , -1.914397
-0.8320995 , 1.450514 , 0.8404166
-0.7649997 , -0.8951765 , 1.244812
1.48428 , -1.941746 , 3.299396
0.01429146 , 1.648706 , -0.09992901
1.354067 , 1.521363 , 0.3356867
0.3044293 , 1.228804 , 0.274024
-0.9243166 , 1.399179 , -1.247774
-0.8978536 , 0.2393091 , -1.24174
0.1771273 , -0.5540062 , -1.097976
0.6460751 , -0.5560119 , -1.77821
1.054995 , -0.3974822 , -0.7894228
-0.08463997 , -0.8691877 , -0.2837608
0.04455927 , -0.05431938 , -0.2403193
0.3111846 , 0.9178872 , -0.05845721
-0.8833848 , 1.744676 , 0.1008122
-0.5225559 , 2.603966 , -0.1080079
0.65133 , 1.844985 , -0.3054568
0.473138 , 0.7520308 , 0.871527
0.2316932 , -0.2779581 , 1.341786
0.2026935 , -1.368152 , 1.44782
0.2194686 , -2.199914 , 1.190831
-0.06072216 , -0.5002598 , 0.1800425
-1.514624 , 1.33414 , -3.661831
-1.885208 , 1.525467 , -2.579683
1.416991 , -1.340389 , 3.666834
-2.721678 , 2.487047 , -1.131054
0.1959007 , 0.6422086 , 1.248069
0.7284024 , 0.09182502 , 1.196477
-0.08167835 , 1.967223 , -0.7988138
0.702172 , 1.307276 , 0.215094
0.1635355 , 1.527515 , -0.1966857
-1.036541 , 0.9382223 , -0.6100291
-1.197337 , 0.02609304 , -1.000636
0.4534388 , -0.7019435 , -0.9273537
1.09071 , -0.2196697 , -1.796895
0.884654 , -0.1812434 , -0.8523265
-0.4345009 , -1.158624 , -0.004707171
0.2869392 , -0.5800968 , -0.1663464
0.7975412 , 0.5739518 , -0.4556724
0.4165396 , 1.996196 , -0.112563
-0.5751555 , 2.036869 , -0.06149372
0.7611417 , 1.839907 , -0.4637319
0.6907488 , 1.51203 , 0.5566972
0.09076592 , -0.05960659 , 1.337086
0.04457061 , -1.025828 , 1.218288
0.1547852 , -1.849746 , 1.202096
0.5518981 , -0.596247 , 0.7724714
0.2914059 , -0.5509963 , 0.4545306
-0.5551564 , 0.7601128 , -2.323152
0.2312685 , 1.932858 , 2.915778
-0.8118955 , -1.507792 , 0.6336613
0.9061515 , -1.843788 , 2.719856
1.142755 , 1.364273 , 0.9160756
1.035483 , 1.431296 , 0.5257997
0.3704094 , 1.450276 , 0.4619904
-0.6223499 , 1.426764 , -0.6789308
-1.139575 , 0.1515565 , -1.032782
0.3305224 , -0.7964379 , -0.7393312
0.6877345 , -0.09655225 , -1.882893
1.226904 , 0.0004040498 , -1.488886
-0.1248141 , -1.123225 , -0.1089406
0.4008012 , -0.7739766 , -0.1561249
0.7463139 , 0.8940069 , -0.3892758
-0.671641 , 2.81846 , 0.3903772
-0.7490661 , 2.174874 , 0.2184645
0.7635176 , 1.783569 , -0.1088517
0.3978732 , 0.6398853 , 1.114577
0.240675 , -0.5428007 , 1.451877
0.04399536 , -0.9499164 , 1.289323
0.67878 , -1.773033 , 1.568452
0.4623551 , -0.6475208 , 0.8059748
0.08733457 , -0.4888087 , 0.2731684
0.2300622 , 0.4331787 , -0.9608109
0.7295476 , 0.1490881 , 1.62661
-1.075098 , 0.9342405 , 1.531386
0.1356515 , -1.671296 , 1.728391
0.3782329 , 1.237207 , 0.6397457
0.7534263 , 1.634028 , -0.03194921
0.8265213 , 1.091368 , 0.1712288
-0.3530591 , 1.199351 , -0.5624534
-0.9190579 , 0.6409855 , -1.051502
-0.4915197 , -0.623576 , -0.9753463
0.3552769 , -0.7390805 , -1.370847
0.999212 , 0.08210606 , -2.062462
-0.4673559 , -0.8977702 , -0.5484279
-0.09399077 , -0.9109442 , -0.3726412
0.6411754 , 0.3716472 , -0.4572845
0.0723763 , 2.096443 , 0.07364894
-0.2352675 , 1.414704 , 0.1980838
-0.4504916 , 1.993427 , 0.2219274
0.7427197 , 1.336196 , 0.3397869
0.4968415 , 0.1999611 , 1.080387
0.2640496 , -0.6694879 , 1.275395
0.01294522 , -1.742028 , 1.522643
0.1586541 , -1.558932 , 1.454111
0.0822681 , -0.7622978 , 0.880411
-0.5089619 , 0.5211027 , -2.3762
0.0312438 , -0.0119602 , -1.220856
0.4396689 , 2.09682 , 0.9854658
0.4502158 , -1.358989 , 1.574326
0.3039674 , 0.0002958283 , 2.030862
-1.150059 , 1.655744 , 0.2302666
0.8811877 , 1.835292 , 0.464659
0.838277 , 1.449955 , -0.609832
-0.5784347 , 0.8690879 , -0.7549864
-0.3467456 , -0.3162017 , -1.079622
0.368929 , -0.9897937 , -0.8458021
0.7097301 , -0.09898324 , -2.082875
-0.1657764 , -0.8283362 , -0.8011429
-0.3698945 , -0.9788594 , -0.2342025
0.2947058 , -0.1464636 , -0.1673303
0.4565808 , 1.014541 , 0.05462407
-0.9467722 , 1.836378 , -0.01722623
-0.7947297 , 2.329005 , 0.2574137
0.8774027 , 1.613998 , -0.06544868
0.3244042 , 0.2067135 , 1.123517
0.1417175 , -0.4642306 , 1.386877
0.04377848 , -1.809792 , 1.402305
0.4691876 , -1.675321 , 1.241239
0.3027995 , -0.5784986 , 0.7417051
-0.2365148 , 0.375746 , -1.651828
-0.6059711 , -0.02769005 , -0.6351594
-0.5998582 , 0.5607265 , 2.509664
-0.2345929 , 0.4609667 , 0.7124279
0.2592089 , -0.04641027 , 1.400461
-0.9390152 , 0.8908026 , 0.1922834
0.6184089 , 1.258356 , 1.069053
0.9991173 , 2.527857 , -0.288782
-0.1416702 , 1.174635 , -0.7526858
-0.8624122 , 0.01016744 , -1.019463
0.4941136 , -0.7442862 , -0.7613644
0.4001417 , -0.3128875 , -2.03006
0.5849833 , -0.6068377 , -0.5839418
-0.3181575 , -1.078833 , -0.4626982
-0.2298903 , -0.9378155 , -0.3745705
0.2678882 , 1.48194 , -0.08686876
-0.7636306 , 2.37306 , 0.3050537
-0.5680255 , 1.532074 , 0.1332328
0.7093172 , 1.460027 , 0.1285157
0.8525429 , 0.8573175 , 0.4197989
0.3167512 , 0.03784518 , 1.113891
-0.03023697 , -1.285902 , 1.3175
-0.1405206 , -2.283007 , 1.472557
0.5518965 , -1.221744 , 1.317606
-0.2032278 , -0.1866302 , -0.4559867
-0.6114896 , 0.8990881 , -2.93206
0.09380916 , -0.3503571 , 0.3271187
-0.3874852 , 1.469911 , 0.4914135
0.6972347 , -1.723927 , 2.392876
0.324008 , -0.4315881 , 2.427169
-0.8575495 , 1.838223 , -0.1316311
1.261278 , 1.930342 , 0.2699101
0.7662647 , 1.511304 , -0.6589708
-1.016807 , 0.8438521 , -1.228853
-0.3394543 , -0.2985671 , -1.011857
0.4623283 , -0.9995444 , -1.030978
0.8984874 , -0.01692254 , -1.986236
-0.558633 , -1.066927 , -0.2971173
-0.4875094 , -1.027068 , -0.2622768
0.2986615 , 0.2693812 , -0.1727716
-0.8902894 , 2.719015 , 0.0002955623
-0.4898181 , 1.591306 , 0.04076233
-0.3581955 , 2.143583 , -0.006776765
1.242352 , 1.669507 , 0.1420819
0.4909271 , 0.2547 , 1.04268
0.1339069 , -0.8008194 , 1.498524
-0.05352669 , -2.174257 , 1.235611
0.7524996 , -1.579946 , 1.54023
-0.2717859 , -0.3785405 , 0.06687646
-0.903037 , 0.7538024 , -2.507779
-0.6359849 , 0.918602 , -2.844717
-0.2733457 , 1.510914 , 1.689961
0.9037234 , -2.063214 , 2.069428
1.037775 , -0.3234107 , 2.95929
0.2420235 , 1.627799 , 0.1726105
0.5693468 , 1.129055 , 0.6032073
0.9382221 , 1.738199 , -0.5825927
-0.8542134 , 0.7560145 , -1.307811
-0.4077213 , -0.07381099 , -1.088242
0.2176838 , -0.8789965 , -0.8895698
0.3997327 , -0.6030968 , -0.7768697
-0.4083086 , -1.179538 , -0.3854993
-0.373481 , -1.195521 , -0.22042
0.753531 , 0.8857232 , -0.176066
-0.9623212 , 2.325028 , 0.2202441
-0.96968 , 1.640187 , -0.1938174
-0.1117005 , 2.204222 , 0.5406139
