time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,State
2014-11-28 14:56:39.615,36,1.2,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.007400513,0.0007781982,-1.012436,15.29124,8.427094,-49.24686,123.8605,121.5827,26,0.05513116,-0.007810785,-0.01643517,-0.3069569,0.002912252,8.829415e-05,0.007555035,-0.0005642677,0.002314973,0.001161849,0.004986365,-0.008518648,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.649,37,1.233333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004608154,0.003936768,-1.012421,14.98749,8.494843,-49.27991,122.5283,120.2506,26,0.04645858,-0.007769772,-0.006604639,-0.3069726,0.00291659,0.0001492486,-0.004616961,0.002014942,1.846272e-05,0.0006997471,0.004360674,-0.01121947,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.682,38,1.266667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003631592,-0.007110596,-1.00737,14.7681,8.410172,-49.49474,121.8741,119.5964,26,0.0489726,-0.008990832,-0.01149926,-0.3068444,0.00284566,9.178658e-05,-0.004645323,-0.005326173,0.004884515,-0.002143752,0.002426381,-0.01195168,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.716,39,1.3,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.006164551,4.577637e-05,-1.008789,14.95374,8.562592,-49.97395,121.2276,118.9499,26,0.04785035,-0.001613077,-0.0212198,-0.3069298,0.002667235,7.951828e-05,-0.004522027,-0.008948489,-0.002417393,0.004153446,0.003726369,-0.01366018,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.749,40,1.333333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.007064819,0.003875732,-1.006577,14.93686,8.714996,-50.15572,120.5889,118.3112,26,0.04279753,-0.004066647,-0.007780159,-0.3069519,0.002737912,0.0001021863,0.002599404,-0.0005071109,0.008422758,0.003426642,0.0001479626,-0.008792816,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.783,41,1.366667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.002914429,0.002532959,-1.011688,15.02126,8.901276,-50.33747,119.3342,117.0564,26,0.04889084,-0.0004652542,-0.009064335,-0.3068791,0.00273618,0.0001265184,0.006458292,-0.009027786,-0.002571676,-0.002003754,0.0005385057,-0.01465219,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.816,42,1.4,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003921509,0.001296997,-1.008301,15.12251,9.172241,-50.23833,118.7179,116.4402,26,0.04771586,-0.005325257,-0.01026835,-0.3067728,0.002619217,0.0002430496,0.001475206,-0.005347892,0.003567651,0.001378588,-0.001588005,-0.008807781,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.849,43,1.433333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.005142212,0.006378174,-1.008514,14.90314,9.155304,-50.18876,118.109,115.8313,26,0.04161242,-0.004042412,-0.01020017,-0.3067828,0.002560579,0.0002477916,0.003998911,-0.01145204,-0.0001107703,0.004748384,0.004840687,-0.007785291,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.883,44,1.466667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.00050354,0.0006561279,-1.009003,14.71748,8.935165,-49.74259,116.9129,114.6351,26,0.05010338,0.0007416903,-0.009077917,-0.3068504,0.002498219,0.0001045104,0.004107444,-0.006525283,-0.009845258,0.001911574,0.001401507,-0.00928047,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.915,45,1.5,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003967285,-0.0003814697,-1.007584,14.88625,8.69809,-49.67651,116.3255,114.0478,26,0.04524631,-0.008976451,-0.006590791,-0.3067781,0.0025844,0.0002253785,0.006295751,-0.001723084,0.00711438,0.002344192,0.0007899537,-0.008044747,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.949,46,1.533333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003372192,0.004196167,-1.005844,14.92,8.731949,-49.5443,115.7451,113.4674,26,0.04893159,-0.007783088,-0.009065666,-0.3066264,0.002535467,0.0002120629,-0.0009817113,-0.00529974,0.005978757,-0.0008417381,0.001570095,-0.01391925,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:39.982,47,1.566667,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.00189209,0.003982544,-1.009995,14.93689,8.54567,-49.46168,115.1715,112.8938,26,0.04904211,-0.002857572,-0.01880005,-0.3066761,0.002565654,0.000117291,-0.004537037,-0.005224701,-0.001281632,0.002301903,0.003565777,-0.008029421,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.016,48,1.6,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.004699707,-0.0001373291,-1.013428,15.30818,8.477921,-49.59388,114.0448,111.7671,26,0.04761998,-0.0004703143,-0.005400092,-0.306688,0.002528463,0.0001772353,0.002767977,-0.0004151128,-0.00257972,0.002873152,0.001443715,-0.008548134,0.0.0.0,10.221.79.104,1,0
2014-11-28 14:56:40.049,49,1.633333,56.17361,10.18925,63.80597,-1,-1,96,50,1417182998,0.003890991,0.002746582,-1.010239,15.27443,8.681122,-49.75913,113.4915,111.2138,26,0.04040415,-0.002804309,-0.01140286,-0.3065626,0.002622789,0.00015666,-0.00966895,0.003294525,0.01337683,0.001542864,0.001209516,-0.005359287,0.0.0.0,10.221.79.104,1,0
